Registration district,Country,Year,Total,latitude,longitude
LANCHESTER,,1861,752.6176426,54.80382861,-1.758540262
LANDPORT,PORTSMOUTH,1861,2164.872869,50.79126117,-1.082873946
LANDPORT,PORTSMOUTH,1861,2164.872869,50.79938783,-1.084552216
LANDPORT,PORTSMOUTH,1861,2164.872869,50.78502199,-1.065473702
LANGPORT,,1861,518.8536585,51.06011621,-2.808779175
LANGPORT,,1861,518.8536585,51.00795424,-2.820613838
LANGTOFT,,1861,290.4544176,54.08787803,-0.497718024
LANSDOWN,BATH,1861,1191.158737,51.39395372,-2.352780965
LASTINGHAM,,1861,160.9867675,54.33842261,-0.878242364
LASTINGHAM,,1861,160.9867675,54.23341652,-0.844048968
LATCHFORD,WARRINGTON,1861,176.5270576,53.37419108,-2.536562011
LATCHFORD,WARRINGTON,1861,176.5270576,53.38379044,-2.569821766
LATCHFORD,WARRINGTON,1861,176.5270576,53.39013333,-2.5299
LATHOM,,1861,366.9388628,53.57728447,-2.808193512
LAVENHAM,,1861,462.4180995,52.1225591,0.853640132
LAVINGTON,,1861,326.7558409,51.28049504,-1.980238192
LEADENHAM,,1861,239.3645145,53.04563074,-0.528980334
LEADENHAM,,1861,239.3645145,52.97270242,-0.516582918
LEADENHAM,,1861,239.3645145,53.03992051,-0.531900855
LEAKE,,1861,496.5708194,52.81583006,-1.145495047
LEAMINGTON,ROYAL LEAMINGTON SPA,1861,1539.257707,52.29162787,-1.534622043
LEATHER MARKET,LONDON,1861,517.6484498,51.49885487,-0.082676022
LEATHERHEAD,,1861,372.7548524,51.30316831,-0.368828098
LECKHAMPSTEAD,,1861,242.8814634,52.02785131,-0.968612339
LEDBURY,,1861,645.9411479,52.09969016,-2.494011057
LEDBURY,,1861,645.9411479,52.0628623,-2.407966328
LEE,LONDON,1861,719.1976612,51.4504558,0.010862187
LEE,LONDON,1861,719.1976612,51.4656607,0.030447327
LEEK,LEEK,1861,1063.689532,53.11723378,-2.050048719
LEEK,LEEK,1861,1063.689532,53.14172134,-1.982432483
LEEK,LEEK,1861,1063.689532,53.1093442,-2.014828683
LEEK FRITH,LEEK,1861,239,53.11445955,-2.030482988
LEEK FRITH,LEEK,1861,239,53.15545581,-2.050643852
LEIGH,,1861,361.4919808,52.17093947,-2.35958804
LEIGH,,1861,361.4919808,52.12947273,-2.322426539
LEIGHTON BUZZARD,,1861,1115.895225,51.92394184,-0.653640737
LEINTWARDINE,,1861,194,52.34714908,-2.843735892
LENHAM,,1861,240.1997226,51.23871691,0.717974839
LENTON,NOTTINGHAM,1861,384.1650726,52.93852914,-1.180804797
LEOMINSTER,,1861,521.2362812,52.20587931,-2.622956318
LEOMINSTER,,1861,521.2362812,52.2507701,-2.66412659
LEOMINSTER,,1861,521.2362812,52.21425064,-2.611852564
LEVEN,,1861,117.1791153,53.85791389,-0.341981084
LEVER,,1861,202.6671671,53.56172949,-2.415553092
LEVER,,1861,202.6671671,53.56097535,-2.373475522
LEVER,,1861,202.6671671,53.56929593,-2.391262616
LEVERINGTON,,1861,358.0554891,52.66310752,0.06999147
LEWES,,1861,854.3438441,50.90255537,-0.031011265
LEWES,,1861,854.3438441,50.87388143,0.008932998
LEWISHAM VILLAGE,LONDON,1861,433.8297753,51.44020789,-0.012144026
LEWKNOR,,1861,186.1508924,51.68859499,-1.036146945
LEYBURN,,1861,462.3147675,54.32198015,-1.805969463
LEYBURN,,1861,462.3147675,54.24322177,-1.657621639
LEYBURN,,1861,462.3147675,54.28271117,-1.638299148
LEYLAND,,1861,461.5263759,53.68531289,-2.678725936
LEYTON,LONDON,1861,356.8420094,51.55646667,0.042666667
LEYTON,LONDON,1861,356.8420094,51.57359705,0.031441783
LEYTON,LONDON,1861,356.8420094,51.55643337,0.004697057
LEYTON,LONDON,1861,356.8420094,51.56908784,-0.007522302
LEYTON,LONDON,1861,356.8420094,51.54806306,-0.012176011
LICHFIELD,,1861,966.4014957,52.66176719,-1.829727072
LIFTON,,1861,268.4051398,50.64500177,-4.23010781
LIFTON,,1861,268.4051398,50.71875019,-4.243645978
LIMEHOUSE,LONDON,1861,984.3657873,51.51320671,-0.030118229
LINCOLN HOME,LINCOLN,1861,1727.109798,53.24723838,-0.513573491
LINCOLN NORTH-EAST,,1861,589.2809996,53.31419672,-0.477307909
LINCOLN SOUTH-WEST,,1861,957.9857994,53.18050132,-0.490362944
LINDFIELD,,1861,254.9394874,51.02517679,-0.011550915
LINDFIELD,,1861,254.9394874,,
LINDFIELD,,1861,254.9394874,51.02757348,-0.059264456
LINTON,,1861,207.2773542,52.08921208,0.302411106
LITCHAM,,1861,321.6434767,52.72948946,0.778272092
LITHERLAND,LIVERPOOL & BIRKENHEAD,1861,356.2101948,53.4670493,-3.014368182
LITHERLAND,LIVERPOOL & BIRKENHEAD,1861,356.2101948,53.48442076,-2.971576672
LITTLE BOLTON,BOLTON,1861,971.1322562,53.60043333,-2.4414
LITTLE BOLTON,BOLTON,1861,971.1322562,53.5865102,-2.432086669
LITTLEHAMPTON,,1861,328.7567527,50.84444909,-0.485151062
LITTLEHAMPTON,,1861,328.7567527,50.8345485,-0.436902589
LITTLEHAMPTON,,1861,328.7567527,50.81623811,-0.52332461
LITTLEHAMPTON,,1861,328.7567527,50.8539123,-0.507113
LITTLEHAMPTON,,1861,328.7567527,50.85404277,-0.475487165
LITTLEPORT,,1861,309.778599,52.46233874,0.287851496
LITTLEPORT,,1861,309.778599,52.46911229,0.173671003
LIVERSEDGE,HECKMONDWIKE,1861,657.9135933,53.70841494,-1.68983966
LLANARMON,,1861,209.0295802,53.0913493,-3.198211989
LLANARTH,,1861,167.9108753,51.78110963,-2.920543816
LLANBISTER,,1861,348.9469998,52.38118245,-3.177204218
LLANBISTER,,1861,348.9469998,52.28124073,-3.364693318
LLANBISTER,,1861,348.9469998,52.35172935,-3.27328403
LLANBOIDY,,1861,283.6226115,51.9002303,-4.644516727
LLANBOIDY,,1861,283.6226115,51.84906915,-4.676929998
LLANDDAUSAINT,,1861,510.1243697,53.3239447,-4.451744536
LLANDDAUSAINT,,1861,510.1243697,53.28118955,-4.518654291
LLANDDAUSAINT,,1861,510.1243697,53.34493624,-4.52551562
LLANDDAUSAINT,,1861,510.1243697,53.38693794,-4.407335256
LLANDDAUSAINT,,1861,117.6939502,51.89616399,-3.775830579
LLANDDAUSAINT,,1861,510.1243697,53.39448667,-4.41725269
LLANDEBIE,,1861,450.0962491,51.81824946,-3.905936836
LLANDEBIE,,1861,450.0962491,51.81041297,-3.999980712
LLANDEBIE,,1861,450.0962491,51.83971172,-3.940217321
LLANDILO,,1861,478.0093626,51.9014466,-3.980042892
LLANDILOTALYBONT,,1861,288.0966377,51.73157516,-3.929878042
LLANDILOTALYBONT,,1861,288.0966377,51.69302291,-4.008728345
LLANDILOTALYBONT,,1861,288.0966377,51.67276667,-3.960633333
LLANDINGAT,,1861,221.1851697,51.99909067,-3.788915478
LLANDISILIO,,1861,682.1743504,52.16740081,-4.305346111
LLANDISSILIO,,1861,310.0121729,51.88617408,-4.771728825
LLANDWROG,,1861,743.4663342,53.08375714,-4.185040529
LLANDWROG,,1861,743.4663342,53.04867094,-4.279231401
LLANDYFRYDOG,,1861,439.9606127,53.32002641,-4.407079338
LLANDYFRYDOG,,1861,439.9606127,53.3441349,-4.336493801
LLANDYFRYDOG,,1861,439.9606127,53.31207642,-4.361400064
LLANDYFRYDOG,,1861,439.9606127,53.38752528,-4.469983791
LLANDYRNOG,,1861,183.2006579,53.19742712,-3.364079158
LLANDYRNOG,,1861,183.2006579,53.18904202,-3.321790971
LLANELIDAN,,1861,0,53.05703451,-3.316842111
LLANELLY,,1861,388.4819021,51.81430602,-3.122641655
LLANELLY,LLANELLI,1861,745.1154966,51.71245758,-4.16223727
LLANELLY,LLANELLI,1861,745.1154966,51.67564499,-4.14909571
LLANFAIR,,1861,780.7288865,52.68807076,-3.441497652
LLANFAIRARYBRYN,,1861,150.6765464,52.05432318,-3.731401763
LLANFIHANGELYTRAETHAU,,1861,310.1967119,52.87307429,-4.048017466
LLANFYNYDD,,1861,200,51.94844528,-4.161800144
LLANFYNYDD,,1861,200,51.93623471,-4.086833589
LLANGADOCK,,1861,259.5822511,51.82721728,-3.829663221
LLANGADOCK,,1861,259.5822511,51.89190181,-3.868857968
LLANGAFELACH,SWANSEA,1861,384.2785349,51.63821222,-3.997310501
LLANGAFELACH,SWANSEA,1861,384.2785349,51.67520053,-3.93791378
LLANGATHEN,,1861,162.6897754,51.89814837,-4.132523244
LLANGATTOCK,,1861,204.3903967,51.80627701,-3.179691215
LLANGATTOCK,,1861,204.3903967,51.84979362,-3.172542721
LLANGATTOCK,,1861,204.3903967,51.82441686,-3.17739338
LLANGATTOCK,,1861,204.3903967,51.80298549,-3.203494025
LLANGEFNI,,1861,541.4458883,53.28023444,-4.319319443
LLANGEFNI,,1861,541.4458883,53.31920426,-4.268126547
LLANGEITHO,,1861,391.4576738,52.22515367,-4.036950131
LLANGENDEIRNE,,1861,758.9595415,51.80937846,-4.224096136
LLANGIBBY,,1861,240.7092723,51.66984663,-2.968633596
LLANGORSE,,1861,245.8852868,51.96983918,-3.294508601
LLANGUNIDER,,1861,147.2047924,51.79986036,-3.267507127
LLANGUNIDER,,1861,147.2047924,51.8387024,-3.255462197
LLANIDAN,,1861,347.2405762,53.17644706,-4.322806129
LLANLLECHID,,1861,364.276449,53.22489722,-3.97518176
LLANLLECHID,,1861,364.276449,53.16936052,-4.009514046
LLANNNON,LLANELLI,1861,281.6997041,51.74964207,-4.173918618
LLANNNON,LLANELLI,1861,281.6997041,51.75588258,-4.08314083
LLANRHAIADR,,1861,269.718835,53.13547362,-3.41958459
LLANRHAIADR,,1861,269.718835,53.1166,-3.324433333
LLANRHAIDER,,1861,538.0417834,52.86443893,-3.218347409
LLANRHAIDER,,1861,538.0417834,52.81701973,-3.40089652
LLANRHYSTYD,,1861,339.3457844,52.31588565,-4.059667695
LLANRUG,,1861,352.1513191,53.13050711,-4.133238732
LLANRUG,,1861,352.1513191,53.08001859,-4.134479232
LLANRWST,,1861,852.5486699,53.15184395,-3.740993566
LLANSADWRN,,1861,132.9222677,51.97977458,-3.902587539
LLANSAINTFFRAID,,1861,606.3811194,52.21952176,-4.16695479
LLANSAINTFFRAID,,1861,606.3811194,52.17508498,-4.231368015
LLANSAINTFFRAID,,1861,906.4539052,52.70052622,-3.164080589
LLANSAINTFFRAID,,1861,906.4539052,52.75173312,-3.202157989
LLANSAMLET,,1861,101.7721595,51.65697126,-3.915612478
LLANSAMLET,,1861,101.7721595,51.6408936,-3.923176045
LLANSAMLET,,1861,101.7721595,51.66001291,-3.890596297
LLANSILIN,,1861,318.3964628,52.8621869,-3.198751086
LLANSILIN,,1861,318.3964628,52.84727502,-3.105283978
LLANTRISAINT,,1861,597.8400263,51.53265452,-3.299138488
LLANTRISAINT,,1861,597.8400263,51.51067547,-3.301078917
LLANTRISAINT,,1861,597.8400263,51.49101948,-3.345209937
LLANTRISAINT,,1861,597.8400263,51.56683189,-3.378429387
LLANVIHANGEL,,1861,191.7269076,51.89876975,-2.994340665
LLANWENOG,,1861,210.7911733,52.10200961,-4.199818997
LLANWNOG,,1861,492.9238473,52.51300343,-3.465440531
LLANWRTYD,,1861,88.7571624,52.0978182,-3.66818796
LLANYBYTHER,,1861,312.9044586,52.02019689,-4.142779367
LLECHWEDD-ISAF,,1861,218.3568282,53.19902277,-3.888408543
LLYANDYGWYDD,,1861,331.6243266,52.09299917,-4.549774748
LLYANDYGWYDD,,1861,331.6243266,52.02770005,-4.596056673
LLYANDYSSIL,,1861,680.8308072,52.04282462,-4.289131497
LOCKINGTON,,1861,209,53.89954794,-0.497950481
LOCKTON,,1861,56,54.32377489,-0.696690968
LOCKWOOD,HUDDERSFIELD,1861,423.0701606,53.62740067,-1.83727469
LOCKWOOD,HUDDERSFIELD,1861,423.0701606,53.63241829,-1.807480406
LODDON,,1861,419.3307024,52.55050186,1.457959636
LOFTHOUSE,,1861,203.3477516,54.53108455,-0.891500479
LONDON CITY NORTHEAST,LONDON,1861,608.2493793,51.51526516,-0.083911212
LONDON CITY NORTHWEST,LONDON,1861,442.1767484,51.51504043,-0.094247276
LONDON CITY SOUTH,LONDON,1861,358.1312361,51.51139301,-0.090191512
LONDON CITY SOUTHEAST,LONDON,1861,586.122731,51.51031995,-0.080546575
LONDON CITY SOUTHWEST,LONDON,1861,284.5227689,51.5120312,-0.098925406
LONDON ROAD,LONDON,1861,1128.06372,51.49742385,-0.102904963
LONDON ROAD,MANCHESTER & SALFORD,1861,1279.388465,53.47747683,-2.230596251
LONG ACRE,LONDON,1861,814.2421598,51.51182422,-0.123089861
LONG ASHTON,,1861,268.0109966,51.3299,-2.677
LONG ASHTON,,1861,268.0109966,51.41291198,-2.681224932
LONG ASHTON,,1861,268.0109966,51.44355376,-2.623885943
LONG BUCKBY,,1861,359.7500434,52.30830079,-1.101982888
LONG PRESTON,,1861,205.1510685,54.00579549,-2.259179482
LONG SUTTON,,1861,632.4017915,52.78717808,0.12794908
LONG SUTTON,,1861,632.4017915,52.75699514,0.077176759
LONG SUTTON,,1861,632.4017915,52.77494637,0.222798575
LONGBENTON,,1861,318.9729894,55.02399497,-1.572507381
LONGBRIDGE-DEVERILL,,1861,177.9093917,51.16210025,-2.216297981
LONGBRIDGE-DEVERILL,,1861,177.9093917,51.18266408,-2.140204506
LONGNOR,,1861,735.402608,53.09786068,-1.841759743
LONGNOR,,1861,735.402608,53.15111322,-1.90471047
LONGPARISH,,1861,210.491343,51.17297529,-1.435340226
LONGTON,,1861,415.7584951,53.72174192,-2.75696751
LONGTON,LONGTON,1861,731.3276049,53.01273871,-2.148998734
LONGTON,LONGTON,1861,731.3276049,52.98585549,-2.142070957
LOOSE,,1861,221.8347137,51.24174587,0.523190985
LOOSE,,1861,221.8347137,51.26106031,0.596653943
LOOSE,,1861,221.8347137,51.23971102,0.546805657
LOUGHBOROUGH,LOUGHBOROUGH,1861,1330.632795,52.77140826,-1.2697553
LOUGHBOROUGH,LOUGHBOROUGH,1861,1330.632795,52.71367956,-1.315582127
LOUGHGOR,,1861,159.1243298,51.6996919,-4.091149716
LOUGHGOR,,1861,159.1243298,51.67991379,-4.107596746
LOUGHGOR,,1861,159.1243298,51.65166836,-4.046115756
LOUTH,LOUTH,1861,1030.571844,53.34656131,-0.015874119
LOW LONGTOWN,,1861,503.8432972,55.00270018,-2.926383221
LOWER LLANIDLOES,,1861,365.1915477,52.49891698,-3.584768178
LOWER MERTHYR-TYDFIL,MERTHYR TYDFIL,1861,960.6684535,51.74702041,-3.380683487
LOWER MERTHYR-TYDFIL,MERTHYR TYDFIL,1861,960.6684535,51.7039623,-3.341673937
LOWER MITTON,,1861,202.8628378,52.34731673,-2.287036606
LOWESTOFT,LOWESTOFT,1861,947.9697599,52.50425139,1.71873202
LOWESTOFT,LOWESTOFT,1861,947.9697599,52.48321178,1.739780516
LOWESTOFT,LOWESTOFT,1861,947.9697599,52.52637846,1.670590126
LOWTHER,,1861,274.0123457,54.56572061,-2.826427974
LOWTON,,1861,242.5174074,53.47110754,-2.574663438
LUDDENDEN,,1861,325.1667522,53.75554783,-1.938529647
LUDDENDEN,,1861,325.1667522,53.73362816,-1.966303939
LUDDENDEN,,1861,325.1667522,53.72488975,-1.943858541
LUDDENDEN,,1861,325.1667522,53.75062325,-1.957618633
LUDGERSHALL,,1861,198.1199545,51.2483384,-1.644013359
LUDGERSHALL,,1861,198.1199545,51.20444896,-1.61364958
LUDHAM,,1861,224.7324251,52.74374095,1.642895953
LUDHAM,,1861,224.7324251,52.72424905,1.542005693
LUDLOW,,1861,632.3950872,52.41329175,-2.74619975
LUDLOW,,1861,632.3950872,52.36108721,-2.737771919
LUTON,LUTON,1861,2547.156874,51.84621855,-0.454669567
LUTON,LUTON,1861,2547.156874,51.89952522,-0.426511824
LUTTERWORTH,,1861,1179.49099,52.50413333,-1.313666667
LUTTERWORTH,,1861,1179.49099,52.41272963,-1.066445545
LUTTERWORTH,,1861,1179.49099,52.47333712,-1.196179147
LYDBURY,,1861,120.0630915,52.46172826,-2.929356272
LYDD,,1861,150.4145224,50.950886,0.90594683
LYDD,,1861,150.4145224,51.01010812,0.834762275
LYDD,,1861,150.4145224,51.04689103,0.865796202
LYDNEY,,1861,327.3759036,51.7214361,-2.585927893
LYME,,1861,404.308134,50.73944688,-2.954979808
LYME,,1861,404.308134,50.73689992,-2.907054657
LYMINGTON,,1861,451.3100102,50.80363839,-1.563380476
LYMINGTON,,1861,451.3100102,50.82583333,-1.536333333
LYMM,,1861,506.041976,53.3608254,-2.458118713
LYMM,,1861,506.041976,53.42575605,-2.388576698
LYNCOMBE,BATH,1861,783.1479024,51.36611177,-2.361438641
LYNDHURST,,1861,246.6616856,50.95443333,-1.6404
LYNDHURST,,1861,246.6616856,50.89033066,-1.603239983
LYNDHURST,,1861,246.6616856,50.92592817,-1.670773163
LYTCHETT,,1861,123,50.74682949,-2.063520109
LYTHAM,,1861,349.6748619,53.76440971,-2.995851564
LYTHE,,1861,398.323643,54.50838315,-0.764008348
MACHYNLLETH,,1861,369.0491292,52.54323491,-3.825145283
MACHYNLLETH,,1861,369.0491292,52.57562855,-3.710979201
MACHYNLLETH,,1861,369.0491292,52.53524457,-3.897896789
MACHYNLLETH,,1861,369.0491292,52.54631077,-3.741348912
MADELEY,,1861,517.5786774,52.64276063,-2.501843228
MADLEY,,1861,245.7959714,52.0325685,-2.911951196
MAESTEG,,1861,573.016699,51.5855988,-3.643521671
MAESTEG,,1861,573.016699,51.59212995,-3.556970806
MAESTEG,,1861,573.016699,51.54267968,-3.440467333
MAESTEG,,1861,573.016699,51.53957236,-3.506971135
MAIDEN-NEWTON,,1861,342.1832143,50.83037569,-2.595385589
MAIDEN-NEWTON,,1861,342.1832143,50.73786655,-2.547171932
MALMESBURY EASTERN,,1861,534.0005392,51.55590433,-2.096023954
MALMESBURY EASTERN,,1861,534.0005392,51.58617104,-2.0117209
MALMESBURY WESTERN,,1861,422.7163672,51.56960373,-2.175891902
MALMESBURY WESTERN,,1861,422.7163672,51.63882515,-2.07648792
MALPAS,,1861,302.8363334,53.02861143,-2.71187913
MALPAS,,1861,302.8363334,53.0505191,-2.769254453
MALPAS,,1861,302.8363334,53.01014702,-2.773697261
MALTBY,,1861,174.8648649,53.42005641,-1.225750679
MALTON,,1861,779.720201,54.1455994,-0.82105986
MANCROFT,NORWICH,1861,1271.7333,52.61216181,1.27892078
MANHOOD,,1861,246.071993,50.79883333,-0.792966667
MANHOOD,,1861,246.071993,50.76989444,-0.823256384
MANNINGTREE,,1861,289.4357683,51.92314231,1.156280523
MANSFIELD,MANSFIELD,1861,636.6886608,53.14176191,-1.192014669
MANSFIELD,MANSFIELD,1861,636.6886608,53.11163584,-1.167667137
MARCH,,1861,406.5801386,52.53913569,0.085049884
MARDEN,,1861,249.0940439,51.16996873,0.517170587
MARDEN,,1861,249.0940439,51.21754804,0.508790881
MARESFIELD,,1861,345.9602576,51.01541422,0.075605048
MARGAM,,1861,504.7906563,51.59101109,-3.725769001
MARGAM,,1861,504.7906563,51.63066568,-3.639238283
MARGAM,,1861,504.7906563,51.65985775,-3.678979696
MARGAM,,1861,504.7906563,51.64258027,-3.646648297
MARGATE,MARGATE,1861,983.2297954,51.37502712,1.379260357
MARKET BOSWORTH,,1861,526.2706178,52.62180672,-1.411893988
MARKET DRAYTON,,1861,377.4644788,52.89961422,-2.461471176
MARKET HARBOROUGH,,1861,1196.82531,52.48334755,-0.941062932
MARKET RASEN,,1861,816.2570663,53.40150197,-0.37150219
MARKET RASEN,,1861,816.2570663,53.43944054,-0.20210268
MARKET STREET,MANCHESTER & SALFORD,1861,1534.36988,53.48274379,-2.241066556
MARKET WEIGHTON,,1861,408.2330985,53.86540748,-0.701752628
MARLBOROUGH,,1861,603.5557604,51.51259111,-1.861197897
MARLBOROUGH,,1861,603.5557604,51.43660915,-1.775905165
MARPLE,,1861,239.3480048,53.38607245,-2.07342901
MARPLE,,1861,239.3480048,53.41503226,-2.076667148
MARPLE,,1861,239.3480048,53.37583333,-2.039066667
MARSHFIELD,,1861,282.6223624,51.46228621,-2.364015272
MARSKE,,1861,338.0802311,54.54079545,-0.979580422
MARSKE,,1861,338.0802311,54.57423587,-0.933956906
MARSKE,,1861,338.0802311,54.56856203,-1.015792686
MARSKE,,1861,338.0802311,54.5902367,-1.030183226
MARTLEY,,1861,212.3394172,52.26346309,-2.392677503
MARTOCK,,1861,372.1202818,50.97761366,-2.750952994
MARTON,,1861,148.8576206,53.30806667,-0.733414623
MARTON,,1861,148.8576206,53.36705075,-0.7928948
MARYPORT,,1861,696.4877565,54.72697257,-3.393163246
MARYPORT,,1861,696.4877565,54.70243918,-3.397651197
MARYPORT,,1861,696.4877565,54.67363333,-3.3687
MASHAM,,1861,255.0962627,54.19406044,-1.804549832
MASHAM,,1861,255.0962627,54.22994468,-1.651111831
MATLOCK,,1861,643.8527851,53.17170569,-1.627427443
MATLOCK,,1861,643.8527851,53.14431559,-1.591490514
MATTISHALL,,1861,281.0647615,52.6498671,1.027063275
MAYFAIR,LONDON,1861,794.1096872,51.50738971,-0.145798195
MAYFIELD,,1861,236,53.01033333,-1.734966667
MAYFIELD,,1861,236,53.00027615,-1.809716505
MEASHAM,,1861,250.1217434,52.69121026,-1.481157569
MEASHAM,,1861,250.1217434,52.70476751,-1.522662341
MELBOURN,,1861,391.5453663,52.08948682,0.0035465
MELBOURNE,,1861,367.3652978,52.87164552,-1.467881022
MELBOURNE,,1861,367.3652978,52.83086184,-1.427693799
MELFORD,,1861,283.3049569,52.09598144,0.731009832
MELFORD,,1861,283.3049569,52.05815713,0.679519613
MELFORD,,1861,283.3049569,52.06064938,0.695688065
MELFORD,,1861,283.3049569,52.06341883,0.788514565
MELKSHAM,,1861,378.5808434,51.36748981,-2.120931501
MELKSHAM,,1861,378.5808434,51.32738623,-2.164189868
MELLOR,,1861,199.5576182,53.78466499,-2.530586082
MELTHAM,HUDDERSFIELD,1861,320.625,53.59554018,-1.852574528
MELTHAM,HUDDERSFIELD,1861,320.625,53.62835032,-1.82547618
MELTON-MOWBRAY,,1861,575.7135946,52.77757169,-0.964513303
MENDLESHAM,,1861,373.6275695,52.25883424,1.062878976
MERE,,1861,458.1705985,51.06586825,-2.32290995
MERE,,1861,458.1705985,51.10530649,-2.246425939
MERE,,1861,458.1705985,51.1579,-2.259433333
MERIDEN,,1861,472.9620293,52.44140751,-1.62202561
MERTHYR-CYNOG,,1861,191.7221172,52.01207625,-3.535943701
MERTHYR-CYNOG,,1861,191.7221172,52.03670819,-3.456470306
METHWOLD,,1861,510.748645,52.48908255,0.564207494
METHWOLD,,1861,510.748645,52.45214342,0.414992574
MICHELDEVER,,1861,82.6337484,51.15404719,-1.284162136
MICHELMERSH,,1861,253.9158642,50.99843346,-1.498806477
MICHELMERSH,,1861,253.9158642,51.01419152,-1.551146786
MICHELMERSH,,1861,253.9158642,51.04364813,-1.567688554
MICHELMERSH,,1861,253.9158642,50.99511392,-1.61371321
MICKLEGATE,YORK,1861,934.8810308,53.94274679,-1.222708334
MICKLEGATE,YORK,1861,934.8810308,53.91334151,-1.128350929
MICKLEGATE,YORK,1861,934.8810308,53.94969265,-1.097674375
MICKLEGATE,YORK,1861,934.8810308,53.92801756,-1.152841503
MIDDLEHAM,,1861,392.3271501,54.23058001,-1.811820619
MIDDLEHAM,,1861,392.3271501,54.2834,-1.768766667
MIDDLEHAM,,1861,392.3271501,54.24251515,-1.853848458
MIDDLETON,,1861,521.8846753,54.59743333,-1.970433333
MIDDLETON,,1861,521.8846753,54.62693174,-2.148001892
MIDDLETON,,1861,154.2756152,52.71807508,0.460603625
MIDDLETON,MIDDLETON,1861,395.4240838,53.551026,-2.202225342
MIDDLEWICH,NORTHWICH,1861,389.8946996,53.23611919,-2.336180492
MIDDLEWICH,NORTHWICH,1861,389.8946996,53.22643297,-2.371727083
MIDDLEWICH,NORTHWICH,1861,389.8946996,53.21096329,-2.446812486
MIDDLEWICH,NORTHWICH,1861,389.8946996,53.1690186,-2.45338309
MIDDLEZOY,,1861,219.5187751,51.12932386,-2.975236651
MIDDLEZOY,,1861,219.5187751,51.08727223,-2.913470409
MIDDLEZOY,,1861,219.5187751,51.1057,-2.966566667
MIDHURST,,1861,364.9398197,51.04290421,-0.753867873
MIDHURST,,1861,364.9398197,50.98653631,-0.703404871
MIDSOMER-NORTON,,1861,366.5655629,51.28733437,-2.49047111
MILBORNE PORT,,1861,366.4074968,50.99790643,-2.526946728
MILBORNE PORT,,1861,366.4074968,50.99459117,-2.436667453
MILE END NEW TOWN,LONDON,1861,792.3020649,51.51894554,-0.068883168
MILE END NEW TOWN,LONDON,1861,792.3020649,51.5195931,-0.065260491
MILE END NEW TOWN,LONDON,1861,792.3020649,51.51736529,-0.068154983
MILE END OLD TOWN EASTERN,LONDON,1861,1517.179308,51.52319781,-0.035546625
MILE END OLD TOWN EASTERN,LONDON,1861,1517.179308,51.52080325,-0.048509397
MILE END OLD TOWN WESTERN,LONDON,1861,1139.716312,51.51580169,-0.053144768
MILFORD,,1861,274.3636364,50.74543236,-1.694340416
MILFORD,,1861,274.3636364,50.75350426,-1.619952384
MILFORD,,1861,274.3636364,50.79606667,-1.673433333
MILFORD,,1861,689.3277558,51.74409679,-5.081181731
MILLBROOK,SOUTHAMPTON,1861,629.9689091,50.95836288,-1.354721064
MILLBROOK,SOUTHAMPTON,1861,629.9689091,50.9229737,-1.429709069
MILLBROOK,SOUTHAMPTON,1861,629.9689091,50.95149649,-1.403756971
MILLBROOK,SOUTHAMPTON,1861,629.9689091,50.97687813,-1.383276171
MILNTHORPE,,1861,492,54.26713523,-2.813310699
MILNTHORPE,,1861,492,54.19683333,-2.883366667
MILNTHORPE,,1861,492,54.28379337,-2.716602064
MILTON,,1861,674.5063717,51.34988552,0.698897525
MILTON,,1861,151,52.18667218,-0.906260197
MILTON ABBAS,,1861,311.3467665,50.82535455,-2.195395821
MILTON ABBAS,,1861,311.3467665,50.81406667,-2.3759
MILTON ABBAS,,1861,311.3467665,50.79032677,-2.134905038
MILTON ABBAS,,1861,311.3467665,50.81395952,-2.235311538
MILTON ABBAS,,1861,311.3467665,50.84774159,-2.205094941
MILTON ABBOT,,1861,261.497775,50.59712181,-4.187576004
MILTON-DAMEREL,,1861,228.0897285,50.87167957,-4.406924908
MILTON-DAMEREL,,1861,228.0897285,50.86956562,-4.308004501
MILTON-DAMEREL,,1861,228.0897285,50.90806273,-4.407155055
MILVERTON,,1861,307.8538899,51.00497318,-3.287817503
MILVERTON,,1861,307.8538899,51.00004246,-3.236165397
MINCHINHAMPTON,,1861,260.8113253,51.70153333,-2.2139
MINCHINHAMPTON,,1861,260.8113253,51.70630238,-2.174090384
MINEHEAD,,1861,265.7708872,51.19982799,-3.610827334
MINEHEAD,,1861,265.7708872,51.15591352,-3.511601524
MINSTER,,1861,227.1575695,51.37547807,1.333731709
MINSTER,,1861,227.1575695,51.34606154,1.298983923
MINSTER,SHEERNESS,1861,762.1875166,51.41461449,0.77930068
MIRFIELD,,1861,484.9423472,53.67612802,-1.685639422
MISSENDEN,,1861,186.8941176,51.70655546,-0.703188512
MISTERTON,,1861,321.0758599,53.4163117,-0.837324976
MISTERTON,,1861,97.0595457,50.84678794,-2.728210477
MISTERTON,,1861,97.0595457,50.85250137,-2.766086508
MISTERTON,,1861,97.0595457,50.86821459,-2.775743616
MITCHAM,LONDON,1861,637.5541628,51.37616824,-0.165999127
MOLD,,1861,689.6157855,53.16753219,-3.086380335
MOLD,,1861,689.6157855,53.16479526,-3.17006881
MONK WEARMOUTH,SUNDERLAND,1861,1002.126134,54.97201892,-1.478469384
