geo_code,geo_label,geo_labelw,label,name,HubName,HubDist
E07000102,Three Rivers,,E92000001E07000102,Three Rivers,Burnham,22.0309059311932
95PP,Fermanagh,,N9200000295PP,Fermanagh,PortErin,190.847581808781
95WW,Newtownabbey,,N9200000295WW,Newtownabbey,Peel,100.074306898059
S12000044,North Lanarkshire,,S92000003S12000044,North Lanarkshire,WestMarshes,113.813466133427
E07000150,Corby,,E92000001E07000150,Corby,MarketDeeping,32.1084418246559
E09000026,Redbridge,,E92000001E09000026,Redbridge,Barking,5.85900648439129
E06000015,Derby,,E92000001E06000015,Derby,Lincoln,71.0929786290669
E07000040,East Devon,,E92000001E07000040,East Devon,Sidmouth,8.92314728102503
E07000170,Ashfield,,E92000001E07000170,Ashfield,Gainsborough,47.6698744472056
E07000096,Dacorum,,E92000001E07000096,Dacorum,Burnham,26.3341538693665
E07000165,Harrogate,,E92000001E07000165,Harrogate,Tadcaster,30.4133534123696
E07000107,Dartford,,E92000001E07000107,Dartford,Grays,5.96408434413204
E07000122,Pendle,,E92000001E07000122,Pendle,Preston,37.7029211359451
E09000022,Lambeth,,E92000001E09000022,Lambeth,London,5.27950178674499
E07000207,Elmbridge,,E92000001E07000207,Elmbridge,Hampton,6.54178981390368
E07000032,Amber Valley,,E92000001E07000032,Amber Valley,Gainsborough,61.9824969482538
E06000007,Warrington,,E92000001E06000007,Warrington,Sankey,4.48262648761468
E07000092,Rushmoor,,E92000001E07000092,Rushmoor,Earley,24.2297024974998
E07000223,Adur,,E92000001E07000223,Adur,Shoreham,3.23598740279391
95BB,Ards,,N9200000295BB,Ards,Peel,68.5725501473267
E07000176,Rushcliffe,,E92000001E07000176,Rushcliffe,Lincoln,48.5826949910525
E07000144,Broadland,,E92000001E07000144,Broadland,Norwich,7.38369000062524
E07000236,Redditch,,E92000001E07000236,Redditch,StratfordUponAvon,19.3135205344563
E09000012,Hackney,,E92000001E09000012,Hackney,Blackfriars,5.3586647102219
E08000027,Dudley,,E92000001E08000027,Dudley,Arley,18.564062566072
E07000238,Wychavon,,E92000001E07000238,Wychavon,Pershore,8.73096975806427
E07000053,Weymouth and Portland,,E92000001E07000053,Weymouth and Portland,Weymouth,1.65586891670831
E09000014,Haringey,,E92000001E09000014,Haringey,Blackfriars,8.8024164173238
S12000033,Aberdeen City,,S92000003S12000033,Aberdeen City,EastMarshes,150.678913284823
S12000042,Dundee City,,S92000003S12000042,Dundee City,EastMarshes,94.3907811952989
E07000073,Harlow,,E92000001E07000073,Harlow,Barking,26.0338136458557
E06000050,Cheshire West and Chester,,E92000001E06000050,Cheshire West and Chester,Hoole,9.84344228468439
W06000018,Caerphilly,Caerffili,W92000004W06000018,Caerphilly,Newport_SouthWales,17.2451057222245
