Registration district,Country,Year,Total,latitude,longitude
LEVEN,,1881,85,53.85791389,-0.341981084
LEVER,,1881,331,53.56929593,-2.391262616
LEVER,,1881,331,53.56097535,-2.373475522
LEVER,,1881,331,53.56172949,-2.415553092
LEVERINGTON,,1881,385,52.66310752,0.06999147
LEWES,LEWES,1881,802,50.87388143,0.008932998
LEWES,LEWES,1881,802,50.90255537,-0.031011265
LEWISHAM,LONDON,1881,1275,51.44020789,-0.012144026
LEWKNOR,,1881,197,51.68859499,-1.036146945
LEYBURN,,1881,417,54.32198015,-1.805969463
LEYLAND,,1881,528,53.68531289,-2.678725936
LEYTON,LONDON,1881,1680,51.55643337,0.004697057
LEYTON,LONDON,1881,1680,51.56908784,-0.007522302
LEYTON,LONDON,1881,1680,51.5689,-0.021633333
LEYTON,LONDON,1881,1680,51.54806306,-0.012176011
LEYTON,LONDON,1881,1680,51.57359705,0.031441783
LEYTON,LONDON,1881,1680,51.55646667,0.042666667
LICHFIELD,BROWNHILLS,1881,1113,52.66176719,-1.829727072
LIFTON,,1881,226,50.64500177,-4.23010781
LIFTON,,1881,226,50.71875019,-4.243645978
LIMEHOUSE,LONDON,1881,1314,51.51320671,-0.030118229
LINCOLN HOME,LINCOLN,1881,2367,53.24723838,-0.513573491
LINCOLN NORTH-EAST,,1881,443,53.31419672,-0.477307909
LINCOLN SOUTH-WEST,,1881,863,53.18050132,-0.490362944
LINDFIELD,,1881,254,51.02517679,-0.011550915
LINDFIELD,,1881,254,51.02757348,-0.059264456
LINDFIELD,,1881,254,,
LINTON,,1881,210,52.08921208,0.302411106
LITCHAM,,1881,274,52.72948946,0.778272092
LITHERLAND,LIVERPOOL & BIRKENHEAD,1881,577,53.48442076,-2.971576672
LITHERLAND,LIVERPOOL & BIRKENHEAD,1881,577,53.4670493,-3.014368182
LITTLE BOLTON,BOLTON,1881,1844,53.5865102,-2.432086669
LITTLE BOLTON,BOLTON,1881,1844,53.60043333,-2.4414
LITTLEHAMPTON,,1881,457,50.81623811,-0.52332461
LITTLEHAMPTON,,1881,457,50.8539123,-0.507113
LITTLEHAMPTON,,1881,457,50.84444909,-0.485151062
LITTLEPORT,,1881,382,52.46233874,0.287851496
LITTLEPORT,,1881,382,52.45214342,0.414992574
LITTLEPORT,,1881,382,52.46911229,0.173671003
LIVERSEDGE,HECKMONDWIKE,1881,942,53.70841494,-1.68983966
LLANARMON,,1881,199,53.0913493,-3.198211989
LLANARTH,,1881,144,51.78110963,-2.920543816
LLANBISTER,,1881,383,52.28124073,-3.364693318
LLANBISTER,,1881,383,52.35172935,-3.27328403
LLANBISTER,,1881,383,52.38118245,-3.177204218
LLANBOIDY,,1881,368,51.9002303,-4.644516727
LLANBOIDY,,1881,368,51.84906915,-4.676929998
LLANDDAUSAINT,,1881,558,53.3239447,-4.451744536
LLANDDAUSAINT,,1881,73,51.89616399,-3.775830579
LLANDDAUSAINT,,1881,558,53.38693794,-4.407335256
LLANDDAUSAINT,,1881,558,53.39448667,-4.41725269
LLANDDAUSAINT,,1881,558,53.34493624,-4.52551562
LLANDDAUSAINT,,1881,558,53.28118955,-4.518654291
LLANDEBIE,,1881,563,51.82721728,-3.829663221
LLANDEBIE,,1881,563,51.83971172,-3.940217321
LLANDEBIE,,1881,563,51.81824946,-3.905936836
LLANDEBIE,,1881,563,51.81041297,-3.999980712
LLANDILO,,1881,495,51.9014466,-3.980042892
LLANDILOTALYBONT,SWANSEA,1881,396,51.63821222,-3.997310501
LLANDILOTALYBONT,SWANSEA,1881,396,51.67276667,-3.960633333
LLANDILOTALYBONT,SWANSEA,1881,396,51.69302291,-4.008728345
LLANDINGAT,,1881,349,51.95707449,-3.77776717
LLANDINGAT,,1881,349,51.99909067,-3.788915478
LLANDISILIO,,1881,644,52.16740081,-4.305346111
LLANDISSILIO,,1881,328,51.88617408,-4.771728825
LLANDWROG,,1881,760,53.08375714,-4.185040529
LLANDWROG,,1881,760,53.04867094,-4.279231401
LLANDYFRYDOG,,1881,490,53.32002641,-4.407079338
LLANDYFRYDOG,,1881,490,53.38752528,-4.469983791
LLANDYFRYDOG,,1881,490,53.31207642,-4.361400064
LLANDYFRYDOG,,1881,490,53.3441349,-4.336493801
LLANDYGWYDD,,1881,309,52.02770005,-4.596056673
LLANDYGWYDD,,1881,309,52.09299917,-4.549774748
LLANDYRNOG,,1881,162,53.18904202,-3.321790971
LLANDYRNOG,,1881,162,53.19742712,-3.364079158
LLANDYSSIL,,1881,731,52.04282462,-4.289131497
LLANELIDAN,,1881,295,53.05703451,-3.316842111
LLANELLY,,1881,379,51.81430602,-3.122641655
LLANELLY,LLANELLI,1881,1007,51.71245758,-4.16223727
LLANELLY,LLANELLI,1881,1007,51.67564499,-4.14909571
LLANFAIR,,1881,662,52.68807076,-3.441497652
LLANFAIRARYBRYN,,1881,113,52.05432318,-3.731401763
LLANFIHANGEL-Y-TRAETHAU,,1881,371,52.87307429,-4.048017466
LLANFYNYDD,,1881,160,51.94844528,-4.161800144
LLANFYNYDD,,1881,160,51.93623471,-4.086833589
LLANGADOCK,,1881,227,51.89190181,-3.868857968
LLANGAFELACH,SWANSEA,1881,742,51.67520053,-3.93791378
LLANGATHEN,,1881,334,51.89814837,-4.132523244
LLANGATTOCK,,1881,188,51.80298549,-3.203494025
LLANGATTOCK,,1881,188,51.80627701,-3.179691215
LLANGATTOCK,,1881,188,51.82441686,-3.17739338
LLANGATTOCK,,1881,188,51.84979362,-3.172542721
LLANGEFNI,,1881,577,53.28023444,-4.319319443
LLANGEFNI,,1881,577,53.31920426,-4.268126547
LLANGEITHO,,1881,494,52.22515367,-4.036950131
LLANGENDEIRNE,,1881,804,51.80937846,-4.224096136
LLANGIBBY,,1881,231,51.66984663,-2.968633596
LLANGOLLEN,,1881,659,52.95843025,-3.214835476
LLANGORSE,,1881,226,51.96983918,-3.294508601
LLANGUNIDER,,1881,121,51.8387024,-3.255462197
LLANGUNIDER,,1881,121,51.79986036,-3.267507127
LLANIDAN,,1881,357,53.17644706,-4.322806129
LLANLLECHID,,1881,551,53.16936052,-4.009514046
LLANLLECHID,,1881,551,53.22489722,-3.97518176
LLANNON,,1881,309,51.75588258,-4.08314083
LLANNON,,1881,309,51.74964207,-4.173918618
LLANRHAIADR,,1881,528,52.81701973,-3.40089652
LLANRHAIADR,,1881,528,52.86443893,-3.218347409
LLANRHAIADR,,1881,276,53.1166,-3.324433333
LLANRHAIADR,,1881,276,53.13547362,-3.41958459
LLANRHYSTYD,,1881,343,52.31588565,-4.059667695
LLANRUG,,1881,677,53.13050711,-4.133238732
LLANRUG,,1881,677,53.08001859,-4.134479232
LLANRWST,,1881,779,53.15184395,-3.740993566
LLANSADWRN,,1881,148,51.97977458,-3.902587539
LLANSAINTFFRAID,,1881,850,52.75173312,-3.202157989
LLANSAINTFFRAID,,1881,850,52.70052622,-3.164080589
LLANSAINTFFRAID,,1881,651,52.17508498,-4.231368015
LLANSAINTFFRAID,,1881,651,52.21952176,-4.16695479
LLANSAMLET,SWANSEA,1881,204,51.65697126,-3.915612478
LLANSAMLET,SWANSEA,1881,204,51.6408936,-3.923176045
LLANSAMLET,SWANSEA,1881,204,51.66001291,-3.890596297
LLANSILIN,,1881,280,52.8621869,-3.198751086
LLANSILIN,,1881,280,52.84727502,-3.105283978
LLANTRISAINT,PONTYPRIDD,1881,743,51.56683189,-3.378429387
LLANVIHANGEL,,1881,175,51.89876975,-2.994340665
LLANWENOG,,1881,200,52.10200961,-4.199818997
LLANWNOG,,1881,399,52.51300343,-3.465440531
LLANWRTYD,,1881,78,52.0978182,-3.66818796
LLANYBYTHER,,1881,385,52.02019689,-4.142779367
LLECHWEDD-ISAF,,1881,146,53.19902277,-3.888408543
LOCKINGTON,,1881,143,53.89954794,-0.497950481
LOCKTON,,1881,21,54.32377489,-0.696690968
LOCKWOOD,HUDDERSFIELD,1881,622,53.62740067,-1.83727469
LOCKWOOD,HUDDERSFIELD,1881,622,53.63241829,-1.807480406
LODDON,,1881,362,52.55050186,1.457959636
LOFTHOUSE,,1881,379,54.57423587,-0.933956906
LOFTHOUSE,,1881,379,54.53108455,-0.891500479
LONDON ROAD,LONDON,1881,1032,51.49742385,-0.102904963
LONG ASHTON,,1881,399,51.3299,-2.677
LONG ASHTON,,1881,399,51.41291198,-2.681224932
LONG ASHTON,,1881,399,51.44355376,-2.623885943
LONG BUCKBY,,1881,379,52.30830079,-1.101982888
LONG PRESTON,,1881,172,54.00579549,-2.259179482
LONG SUTTON,,1881,574,52.77494637,0.222798575
LONG SUTTON,,1881,574,52.7390939,0.186888001
LONG SUTTON,,1881,574,52.75699514,0.077176759
LONG SUTTON,,1881,574,52.78717808,0.12794908
LONGBENTON,WALLSEND,1881,536,55.02399497,-1.572507381
LONGBRIDGE-DEVERILL,,1881,182,51.16210025,-2.216297981
LONGBRIDGE-DEVERILL,,1881,182,51.18266408,-2.140204506
LONGNOR,,1881,568,53.15111322,-1.90471047
LONGPARISH,,1881,190,51.17297529,-1.435340226
LONGTON,,1881,440,53.72174192,-2.75696751
LONGTON,LONGTON,1881,795,52.98585549,-2.142070957
LONGTON,LONGTON,1881,795,53.01273871,-2.148998734
LOOSE,,1881,253,51.24174587,0.523190985
LOOSE,,1881,253,51.26106031,0.596653943
LOOSE,,1881,253,51.23971102,0.546805657
LOUGHBOROUGH,LOUGHBOROUGH,1881,1484,52.77140826,-1.2697553
LOUGHOR,,1881,296,51.65166836,-4.046115756
LOUGHOR,,1881,296,51.67991379,-4.107596746
LOUGHOR,,1881,296,51.6996919,-4.091149716
LOUTH,LOUTH,1881,1085,53.34656131,-0.015874119
LOW LONGTOWN,,1881,453,55.00270018,-2.926383221
LOWER LLANIDLOES,,1881,353,52.49891698,-3.584768178
LOWER MERTHYR TYDFIL,MERTHYR TYDFIL,1881,1065,51.7039623,-3.341673937
LOWER MERTHYR TYDFIL,MERTHYR TYDFIL,1881,1065,51.74702041,-3.380683487
LOWER MITTON,,1881,215,52.34731673,-2.287036606
LOWESTOFT,LOWESTOFT,1881,1452,52.50425139,1.71873202
LOWESTOFT,LOWESTOFT,1881,1452,52.48321178,1.739780516
LOWESTOFT,LOWESTOFT,1881,1452,52.52637846,1.670590126
LOWTHER,,1881,314,54.56572061,-2.826427974
LOWTON,,1881,291,53.47110754,-2.574663438
LUDDENDEN,,1881,303,53.75554783,-1.938529647
LUDDENDEN,,1881,303,53.75062325,-1.957618633
LUDDENDEN,,1881,303,53.72488975,-1.943858541
LUDDENDEN,,1881,303,53.73362816,-1.966303939
LUDHAM,,1881,225,52.72424905,1.542005693
LUDHAM,,1881,225,52.74374095,1.642895953
LUDLOW,,1881,769,52.41329175,-2.74619975
LUDLOW,,1881,769,52.36108721,-2.737771919
LUTON,LUTON,1881,3033,51.89952522,-0.426511824
LUTON,LUTON,1881,3033,51.84621855,-0.454669567
LUTTERWORTH,,1881,1042,52.50413333,-1.313666667
LUTTERWORTH,,1881,1042,52.41272963,-1.066445545
LUTTERWORTH,,1881,1042,52.47333712,-1.196179147
LYDBURY,,1881,123,52.46172826,-2.929356272
LYDD,,1881,202,50.950886,0.90594683
LYDD,,1881,202,51.04689103,0.865796202
LYDD,,1881,202,51.01010812,0.834762275
LYDNEY,,1881,333,51.7214361,-2.585927893
LYME,,1881,392,50.73944688,-2.954979808
LYME,,1881,392,50.73689992,-2.907054657
LYMINGTON,,1881,491,50.80363839,-1.563380476
LYMM,,1881,595,53.3608254,-2.458118713
LYMM,,1881,595,53.42575605,-2.388576698
LYNCOMBE,BATH,1881,891,51.36611177,-2.361438641
LYNDHURST,,1881,214,50.89033066,-1.603239983
LYNDHURST,,1881,214,50.82583333,-1.536333333
LYTCHETT,POOLE,1881,115,50.74682949,-2.063520109
LYTHAM,,1881,496,53.76440971,-2.995851564
LYTHE,,1881,348,54.50838315,-0.764008348
MACHYNLLETH,,1881,318,52.57562855,-3.710979201
MACHYNLLETH,,1881,318,52.54631077,-3.741348912
MACHYNLLETH,,1881,318,52.53524457,-3.897896789
MACHYNLLETH,,1881,318,52.54323491,-3.825145283
MADELEY,,1881,514,52.64276063,-2.501843228
MADLEY,,1881,204,52.0325685,-2.911951196
MAESTEG,,1881,665,51.5855988,-3.643521671
MAESTEG,,1881,665,51.53957236,-3.506971135
MAESTEG,,1881,665,51.54267968,-3.440467333
MAESTEG,,1881,665,51.59212995,-3.556970806
MAIDEN-NEWTON,,1881,334,50.73786655,-2.547171932
MAIDEN-NEWTON,,1881,334,50.83037569,-2.595385589
MALMESBURY EASTERN,,1881,445,51.55590433,-2.096023954
MALMESBURY EASTERN,,1881,445,51.58617104,-2.0117209
MALMESBURY WESTERN,,1881,394,51.63882515,-2.07648792
MALMESBURY WESTERN,,1881,394,51.56960373,-2.175891902
MALPAS,,1881,305,53.01014702,-2.773697261
MALPAS,,1881,305,53.02861143,-2.71187913
MALPAS,,1881,305,53.0505191,-2.769254453
MALTBY,,1881,177,53.42005641,-1.225750679
MALTON,,1881,803,54.1455994,-0.82105986
MANCROFT,NORWICH,1881,1284,52.61216181,1.27892078
MANHOOD,,1881,195,50.76989444,-0.823256384
MANHOOD,,1881,195,50.79883333,-0.792966667
MANNINGTREE,,1881,344,51.92314231,1.156280523
MANNINGTREE,,1881,344,51.89967311,1.178868726
MANSFIELD,MANSFIELD,1881,817,53.14176191,-1.192014669
MANSFIELD,MANSFIELD,1881,817,53.11163584,-1.167667137
MARCH,,1881,440,52.53913569,0.085049884
MARDEN,,1881,301,51.21754804,0.508790881
MARDEN,,1881,301,51.16996873,0.517170587
MARESFIELD,,1881,372,51.01541422,0.075605048
MARGAM,PORT TALBOT,1881,611,51.59101109,-3.725769001
MARGAM,PORT TALBOT,1881,611,51.64258027,-3.646648297
MARGAM,PORT TALBOT,1881,611,51.63066568,-3.639238283
MARGAM,PORT TALBOT,1881,611,51.65985775,-3.678979696
MARGATE,MARGATE,1881,1502,51.37502712,1.379260357
MARKET BOSWORTH,,1881,538,52.62180672,-1.411893988
MARKET DRAYTON,,1881,412,52.89961422,-2.461471176
MARKET HARBOROUGH,,1881,1077,52.48334755,-0.941062932
MARKET RASEN,,1881,747,53.40150197,-0.37150219
MARKET RASEN,,1881,747,53.43944054,-0.20210268
MARKET STREET,MANCHESTER & SALFORD,1881,1832,53.48274379,-2.241066556
MARKET STREET,MANCHESTER & SALFORD,1881,1832,53.47747683,-2.230596251
MARKET WEIGHTON,,1881,428,53.86540748,-0.701752628
MARLBOROUGH,,1881,642,51.51259111,-1.861197897
MARLBOROUGH,,1881,642,51.43660915,-1.775905165
MARPLE,,1881,355,53.41503226,-2.076667148
MARPLE,,1881,355,53.38607245,-2.07342901
MARSHFIELD,,1881,233,51.46228621,-2.364015272
MARSKE,,1881,944,54.54079545,-0.979580422
MARSKE,,1881,944,54.56856203,-1.015792686
MARSKE,,1881,944,54.5902367,-1.030183226
MARSKE,,1881,944,54.58608725,-1.097539902
MARTLEY,,1881,210,52.26346309,-2.392677503
MARTOCK,,1881,413,50.97761366,-2.750952994
MARTON,,1881,160,53.30806667,-0.733414623
MARTON,,1881,160,53.36705075,-0.7928948
MARYPORT,,1881,762,54.70243918,-3.397651197
MARYPORT,,1881,762,54.72697257,-3.393163246
MARYPORT,,1881,762,54.67363333,-3.3687
MASHAM,,1881,218,54.19406044,-1.804549832
MASHAM,,1881,218,54.22994468,-1.651111831
MASHAM,,1881,218,54.23058001,-1.811820619
MASHAM,,1881,218,54.24322177,-1.657621639
MATLOCK,,1881,850,53.17170569,-1.627427443
MATLOCK,,1881,850,53.14431559,-1.591490514
MATTISHALL,,1881,324,52.6498671,1.027063275
MAYFAIR,LONDON,1881,800,51.50738971,-0.145798195
MAYFIELD,,1881,274,53.00027615,-1.809716505
MAYFIELD,,1881,274,53.01033333,-1.734966667
MEASHAM,,1881,230,52.69121026,-1.481157569
MEASHAM,,1881,230,52.70476751,-1.522662341
MELBOURN,,1881,467,52.08948682,0.0035465
MELBOURNE,,1881,393,52.83086184,-1.427693799
MELBOURNE,,1881,393,52.87164552,-1.467881022
MELFORD,,1881,369,52.06341883,0.788514565
MELFORD,,1881,369,52.05815713,0.679519613
MELFORD,,1881,369,52.06064938,0.695688065
MELFORD,,1881,369,52.09598144,0.731009832
MELKSHAM,,1881,406,51.32738623,-2.164189868
MELKSHAM,,1881,406,51.36748981,-2.120931501
MELLOR,,1881,225,53.78466499,-2.530586082
MELTON-MOWBRAY,,1881,560,52.77757169,-0.964513303
MENDLESHAM,,1881,332,52.25883424,1.062878976
MERE,,1881,400,51.1579,-2.259433333
MERE,,1881,400,51.10530649,-2.246425939
MERE,,1881,400,51.06586825,-2.32290995
MERIDEN,,1881,438,52.44140751,-1.62202561
MERTHYR-CYNOG,,1881,159,52.01207625,-3.535943701
MERTHYR-CYNOG,,1881,159,52.03670819,-3.456470306
METHWOLD,,1881,502,52.48908255,0.564207494
MICHELDEVER,,1881,103,51.15404719,-1.284162136
MICHELMERSH,,1881,279,50.99843346,-1.498806477
MICHELMERSH,,1881,279,51.01419152,-1.551146786
MICHELMERSH,,1881,279,51.04364813,-1.567688554
MICHELMERSH,,1881,279,50.99511392,-1.61371321
MICKLEGATE,YORK,1881,1153,53.94969265,-1.097674375
MICKLEGATE,YORK,1881,1153,53.91334151,-1.128350929
MIDDLEHAM,,1881,395,54.2834,-1.768766667
MIDDLEHAM,,1881,395,54.24251515,-1.853848458
MIDDLESBROUGH,MIDDLESBROUGH,1881,2180,54.57458133,-1.229936445
MIDDLESBROUGH,MIDDLESBROUGH,1881,2180,54.53162978,-1.204097161
MIDDLESBROUGH,MIDDLESBROUGH,1881,2180,54.56632683,-1.247176064
MIDDLESBROUGH,MIDDLESBROUGH,1881,2180,54.5678,-1.279233333
MIDDLESBROUGH,MIDDLESBROUGH,1881,2180,54.56106213,-1.22148485
MIDDLESBROUGH,MIDDLESBROUGH,1881,2180,54.54743098,-1.253066119
MIDDLETON,,1881,424,54.62693174,-2.148001892
MIDDLETON,,1881,424,54.59743333,-1.970433333
MIDDLETON,,1881,129,52.71807508,0.460603625
MIDDLETON,MIDDLETON,1881,541,53.551026,-2.202225342
MIDDLEWICH,NORTHWICH,1881,444,53.22643297,-2.371727083
MIDDLEWICH,NORTHWICH,1881,444,53.21096329,-2.446812486
MIDDLEWICH,NORTHWICH,1881,444,53.1690186,-2.45338309
MIDDLEZOY,BRIDGWATER,1881,155,51.12932386,-2.975236651
MIDDLEZOY,BRIDGWATER,1881,155,51.08727223,-2.913470409
MIDDLEZOY,BRIDGWATER,1881,155,51.1057,-2.966566667
MIDHURST,,1881,387,50.98653631,-0.703404871
MIDHURST,,1881,387,50.94928894,-0.684150542
MIDHURST,,1881,387,50.95474154,-0.7216553
MIDSOMER-NORTON,,1881,401,51.28733437,-2.49047111
MILBORNE PORT,,1881,329,50.99459117,-2.436667453
MILBORNE PORT,,1881,329,50.99790643,-2.526946728
MILE END NEW TOWN,LONDON,1881,822,51.51894554,-0.068883168
MILE END NEW TOWN,LONDON,1881,822,51.5195931,-0.065260491
MILE END NEW TOWN,LONDON,1881,822,51.51736529,-0.068154983
MILE END OLD TOWN EASTERN,LONDON,1881,2986,51.52080325,-0.048509397
MILE END OLD TOWN EASTERN,LONDON,1881,2986,51.52319781,-0.035546625
MILE END OLD TOWN WESTERN,LONDON,1881,1761,51.51580169,-0.053144768
MILFORD,,1881,234,50.75350426,-1.619952384
MILFORD,,1881,234,50.74543236,-1.694340416
MILFORD,,1881,624,51.74409679,-5.081181731
MILLBROOK,SOUTHAMPTON,1881,963,50.97687813,-1.383276171
MILLBROOK,SOUTHAMPTON,1881,963,50.95836288,-1.354721064
MILLBROOK,SOUTHAMPTON,1881,963,50.95149649,-1.403756971
MILLBROOK,SOUTHAMPTON,1881,963,50.9229737,-1.429709069
MILNTHORPE,KENDAL,1881,512,54.28379337,-2.716602064
MILNTHORPE,KENDAL,1881,512,54.26713523,-2.813310699
MILNTHORPE,KENDAL,1881,512,54.19683333,-2.883366667
MILTON,,1881,147,52.18667218,-0.906260197
MILTON,SITTINGBOURNE,1881,1045,51.34988552,0.698897525
MILTON ABBAS,,1881,318,50.82535455,-2.195395821
MILTON ABBAS,,1881,318,50.79032677,-2.134905038
MILTON ABBAS,,1881,318,50.84774159,-2.205094941
MILTON ABBAS,,1881,318,50.81395952,-2.235311538
MILTON ABBOT,,1881,259,50.59712181,-4.187576004
MILTON-DAMEREL,,1881,203,50.90806273,-4.407155055
MILTON-DAMEREL,,1881,203,50.86956562,-4.308004501
MILTON-DAMEREL,,1881,203,50.87167957,-4.406924908
MILVERTON,,1881,252,51.00004246,-3.236165397
MILVERTON,,1881,252,51.00497318,-3.287817503
MINCHINHAMPTON,,1881,297,51.70630238,-2.174090384
MINCHINHAMPTON,,1881,297,51.70153333,-2.2139
MINEHEAD,,1881,272,51.19982799,-3.610827334
MINEHEAD,,1881,272,51.15591352,-3.511601524
MINSTER,,1881,271,51.34606154,1.298983923
MINSTER,,1881,271,51.37547807,1.333731709
MINSTER,SHEERNESS,1881,707,51.41461449,0.77930068
MIRFIELD,MIRFIELD,1881,673,53.67612802,-1.685639422
MISSENDEN,,1881,192,51.70655546,-0.703188512
MISTERTON,,1881,267,53.4163117,-0.837324976
MITCHAM,LONDON,1881,1061,51.37616824,-0.165999127
MOLD,,1881,829,53.16479526,-3.17006881
MOLD,,1881,829,53.16753219,-3.086380335
MONK WEARMOUTH,SUNDERLAND,1881,1282,54.97201892,-1.478469384
MONK WEARMOUTH,SUNDERLAND,1881,1282,54.96530233,-1.463921275
MONK WEARMOUTH,SUNDERLAND,1881,1282,54.92004354,-1.378116839
MONK WEARMOUTH,SUNDERLAND,1881,1282,54.92185555,-1.434209448
MONMOUTH,,1881,480,51.81813419,-2.708366129
MONMOUTH,,1881,480,51.84553132,-2.729285549
MONTFORD,,1881,67,52.74625417,-2.889579581
MONTGOMERY,,1881,482,52.6167137,-3.18970803
MONTGOMERY,,1881,482,52.55705159,-3.161258498
MORCHARD BISHOP,,1881,290,50.91122416,-3.744454674
MORCHARD BISHOP,,1881,290,50.87364925,-3.775109927
MORETON,,1881,345,52.01716303,-1.731054439
MORETON,,1881,345,52.00674062,-1.660444782
MORETON HAMPSTEAD,,1881,235,50.63791159,-3.778268966
MORETON SAY,,1881,327,52.94186707,-2.454516799
MORLAND,,1881,445,54.52855581,-2.663399902
MORLEY,MORLEY,1881,592,53.74287511,-1.605582191
MORPETH,,1881,721,55.18808581,-1.805629838
MORTIMER,,1881,253,51.39442053,-1.128838119
MORTIMER,,1881,253,51.40048907,-1.043770603
MORTIMER,,1881,253,51.37319851,-0.996907249
MORTLAKE,LONDON,1881,816,51.46896667,-0.282433333
MORTLAKE,LONDON,1881,816,51.46385342,-0.259102275
MOTTRAM,MOSSLEY,1881,314,53.49327572,-1.925291348
MOULTON,,1881,244,52.79116732,-0.068776219
MOULTON,,1881,256,52.27366776,-0.87154413
MOULTON,,1881,256,52.29279884,-0.883566949
MOULTON,,1881,256,52.271758,-1.002604861
MOUNT PLEASANT,LIVERPOOL & BIRKENHEAD,1881,2693,53.40109995,-2.966767351
MUCH WENLOCK,,1881,184,52.60693845,-2.601605424
MUCH WENLOCK,,1881,184,52.58123059,-2.566555542
MUCH WOOLTON,,1881,391,53.38094797,-2.857615858
MUKER,,1881,217,54.40194339,-2.168814475
MUNCASTER,,1881,196,54.39117337,-3.470126914
MUNCASTER,,1881,196,54.4026206,-3.300321552
MUNSLOW,,1881,138,52.46063655,-2.647495698
MUNSLOW,,1881,138,52.51505766,-2.620303351
MUNSLOW,,1881,138,52.43739831,-2.678280375
MUNSLOW,,1881,138,52.50450101,-2.693062219
MUNSLOW,,1881,138,52.46012873,-2.674046344
MUNSLOW,,1881,138,52.44103333,-2.6543
MYNYDDYSLWYN,,1881,523,51.60577081,-3.131193265
MYNYDDYSLWYN,,1881,523,51.64979917,-3.15824437
MYNYDDYSLWYN,,1881,523,51.58534167,-3.135267087
MYTON,KINGSTON UPON HULL,1881,3918,53.7395358,-0.342288195
MYTON,KINGSTON UPON HULL,1881,3918,53.74221783,-0.359182764
NANTMEL,,1881,336,52.27480318,-3.410563958
NANTWICH,,1881,973,53.01459393,-2.516716037
NANTWICH,,1881,973,53.09125632,-2.536539185
NARBERTH,,1881,330,51.80528365,-4.695493904
NEATH,NEATH,1881,1058,51.67072005,-3.733934013
NEATH,NEATH,1881,1058,51.60931911,-3.821931628
NEEDHAM MARKET,,1881,431,52.07763333,1.123266667
NEEDHAM MARKET,,1881,431,52.13334855,1.047642933
NESTON,,1881,422,53.29367158,-3.037201492
NESTON,,1881,422,53.26552218,-2.967238221
NETHER HALLAM,SHEFFIELD,1881,1711,53.40420492,-1.490125668
NETHER HALLAM,SHEFFIELD,1881,1711,53.39478532,-1.501544034
NETHER HALLAM,SHEFFIELD,1881,1711,53.38561384,-1.50289674
NETHERAVON,,1881,343,51.33285795,-1.761512037
NETHERAVON,,1881,343,51.28971897,-1.809051999
NETHERBURY,,1881,407,50.79862673,-2.802210427
NETHERBURY,,1881,407,50.85250137,-2.766086508
NETHERBURY,,1881,407,50.86821459,-2.775743616
NETHERBURY,,1881,407,50.75953333,-2.899666667
NEVIN,,1881,456,52.9150746,-4.539560124
NEW ROMNEY,,1881,133,,
NEW ROMNEY,,1881,133,51.01473631,0.926555347
NEWARK,NEWARK,1881,980,53.07808206,-0.794414491
NEWARK,NEWARK,1881,980,53.07271317,-0.826363252
NEWBURY,NEWBURY,1881,674,51.38774645,-1.333466392
NEWBURY,NEWBURY,1881,674,51.38508134,-1.37445398
NEWBURY,NEWBURY,1881,674,51.36609194,-1.317587838
NEWCASTLE UNDER LYME,NEWCASTLE UNDER LYME,1881,1128,53.01066667,-2.233933333
NEWCASTLE UNDER LYME,NEWCASTLE UNDER LYME,1881,1128,52.99847916,-2.314481219
NEWCHURCH,BACUP,1881,1180,53.70933431,-2.247831185
NEWCHURCH,BACUP,1881,1180,53.71166806,-2.206920169
NEWENT,,1881,360,51.9219596,-2.390821605
NEWENT,,1881,360,51.91444191,-2.478760155
NEWHAVEN,,1881,218,50.80308183,0.0497905
NEWMARKET,,1881,439,52.26264119,0.3815553
NEWMARKET,,1881,439,52.27686449,0.324479401
NEWMARKET,,1881,439,52.27540475,0.419649257
NEWMILL,,1881,346,53.55599592,-1.742307679
NEWNHAM,,1881,705,51.82434154,-2.508094465
NEWNHAM,,1881,705,51.78434115,-2.457008726
NEWNHAM,,1881,705,51.8498,-2.413833333
NEWPORT,,1881,547,52.76199014,-2.413966709
NEWPORT,,1881,336,53.75696397,-0.700350239
NEWPORT,,1881,336,53.76220464,-0.682316694
NEWPORT,,1881,1029,50.71481708,-1.212253258
NEWPORT,,1881,1029,50.66976301,-1.445212972
NEWPORT,,1881,1029,50.7098906,-1.2525361
NEWPORT,,1881,1029,50.6753801,-1.300913128
NEWPORT,,1881,245,52.00823333,0.141233333
NEWPORT,,1881,245,51.97392227,0.19365236
NEWPORT,,1881,564,52.00059788,-4.778106869
NEWPORT,NEWPORT,1881,1801,51.5787048,-3.004526016
NEWPORT PAGNELL,,1881,303,52.08164916,-0.718427951
NEWSHAM,,1881,102,54.46034274,-1.841068901
NEWTON,,1881,138,51.37120913,-2.46563066
NEWTON,HYDE,1881,283,53.45762678,-2.064863543
NEWTON,MANCHESTER & SALFORD,1881,2063,53.4969804,-2.192481223
NEWTON,MANCHESTER & SALFORD,1881,2063,53.47282524,-2.194865757
NEWTON IN MAKERFIELD,NEWTON-LE-WILLOWS,1881,551,53.45947414,-2.636619762
NEWTOWN,,1881,598,52.51946051,-3.308859513
NORBURY,,1881,107,52.54552832,-2.915418084
NORTH BIERLEY,BRADFORD,1881,651,53.75841508,-1.766215685
