Registration district,Country,Year,Total,latitude,longitude
BROMLEY,,1851,621,51.3987207,0.035707983
BROMLEY,,1851,621,51.37918068,0.015025063
BROMLEY,,1851,621,51.34431063,0.047824853
BROMLEY,,1851,621,51.3858509,-0.016501067
BROMLEY,,1851,621,51.31593197,0.062187844
BROMPTON,LONDON,1851,1136,51.49134103,-0.183509115
BROMPTON,LONDON,1851,1136,51.48476667,-0.156666667
BROMSGROVE,,1851,801,52.34745982,-2.050939215
BROMSGROVE,,1851,801,52.3304,-2.1221
BROMYARD,,1851,358,52.22040017,-2.547246504
BROMYARD,,1851,358,52.18741301,-2.577374322
BROMYARD,,1851,358,52.15916608,-2.629487611
BROMYARD,,1851,358,52.14458737,-2.582896077
BROSELEY,,1851,360,52.59886213,-2.481986173
BROUGHTON,,1851,767,53.82202838,-2.702742702
BROUGHTON,,1851,767,53.76835202,-2.731238831
BROUGHTON,,1851,199,51.05383333,-1.5477
BROUGHTON,,1851,199,51.11016664,-1.590935057
BROUGHTON,,1851,199,51.06260193,-1.531810511
BROUGHTON,,1851,199,51.0537344,-1.647427233
BROUGHTON,MANCHESTER & SALFORD,1851,577,53.50478477,-2.263565431
BRUTON,,1851,245,51.09613333,-2.3888
BRUTON,,1851,245,51.0885808,-2.479179846
BRUTON,,1851,245,51.1103559,-2.418324328
BRYNGWRAN,,1851,479,53.25601124,-4.446848185
BRYNGWRAN,,1851,479,53.32002641,-4.407079338
BRYNGWRAN,,1851,479,53.3239447,-4.451744536
BUBWITH,,1851,147,53.82139756,-0.876200596
BUCKINGHAM,,1851,474,51.98575306,-0.984407181
BUCKINGHAM,,1851,474,51.94324487,-0.952848112
BUCKLAND,,1851,242,51.64560427,-1.506945573
BUCKLAND,,1851,242,51.58095543,-1.585498723
BUCKLAND-MONACHORUM,,1851,422,50.66382532,-3.973103247
BUCKLEBURY,,1851,257,51.47640588,-1.162367257
BUDBROOKE,,1851,256,52.291979,-1.648159238
BUDWORTH,,1851,293,53.32764195,-2.548044877
BUGBROOKE,,1851,199,52.22398329,-0.996765118
BUILTH,,1851,346,52.11934968,-3.413374828
BULMER,,1851,353,54.09693762,-0.954119498
BULMER,,1851,509,52.07055231,0.658142634
BULMER,,1851,509,52.02642593,0.648813803
BULMER,,1851,509,52.03108799,0.577376523
BULWELL,,1851,462,52.99289561,-1.240190471
BULWELL,,1851,462,52.97564305,-1.235559719
BULWELL,,1851,462,53.03177155,-1.214152105
BULWELL,,1851,462,53.00335163,-1.201109265
BUNBURY,,1851,640,53.14997616,-2.666510133
BUNBURY,,1851,640,53.09275974,-2.598960969
BUNBURY,,1851,640,53.11605424,-2.625364263
BUNBURY,,1851,640,53.14494899,-2.513929576
BUNGAY,,1851,547,52.41657761,1.433898817
BUNTINGFORD,,1851,394,51.95894925,-0.034227991
BURBAGE,,1851,272,52.50927737,-1.388934699
BURBAGE,,1851,272,52.53038929,-1.312378711
BURES,,1851,316,51.98846414,0.850225731
BURES,,1851,316,51.99928853,0.788584488
BURES,,1851,316,51.97542783,0.743772236
BURES,,1851,316,51.99222922,0.716830562
BURES,,1851,316,51.95504791,0.782521276
BURFORD,,1851,308,51.71527899,-1.69507158
BURFORD,,1851,308,51.69850394,-1.562361471
BURFORD,,1851,308,51.78915147,-1.636778892
BURGH,,1851,445,53.17797643,0.270409191
BURGH,,1851,153,54.91841241,-3.051096879
BURGH,,1851,153,54.9328,-2.998666667
BURGHILL,HEREFORD,1851,313,52.04979478,-2.815218878
BURGHILL,HEREFORD,1851,313,52.14914661,-2.710528857
BURGHILL,HEREFORD,1851,313,52.06927995,-2.733702123
BURGHILL,HEREFORD,1851,313,52.10448069,-2.737792598
BURNHAM,,1851,446,51.3086098,-2.945730222
BURNHAM,,1851,446,51.23564999,-2.900553426
BURNHAM,,1851,446,51.26310503,-2.958794004
BURNHAM,,1851,416,52.92714515,0.729873651
BURNHAM,,1851,416,52.95053209,0.599711454
BURNHAM,,1851,335,51.536752,-0.635719555
BURNLEY,BURNLEY,1851,1522,53.78065657,-2.186402043
BURNLEY,BURNLEY,1851,1522,53.77612369,-2.260049333
BURSLEM,BURSLEM,1851,909,53.03173333,-2.1563
BURSLEM,BURSLEM,1851,909,53.04245944,-2.173623333
BURTON UPON TRENT,,1851,908,52.81361074,-1.593542107
BURTON UPON TRENT,,1851,908,52.78890521,-1.691126416
BURTON-BRADSTOCK,,1851,296,50.75139539,-2.768542428
BURTON-BRADSTOCK,,1851,296,50.71684401,-2.683570914
BURTON-BRADSTOCK,,1851,296,50.68756582,-2.611617794
BURY ST EDMUND'S,BURY ST EDMUNDS,1851,1050,52.24370916,0.722321267
BUSHEY,,1851,305,51.66030287,-0.333941695
BUTTERWORTH FREEHOLD SIDE,,1851,128,53.63252501,-2.089083114
BUTTERWORTH FREEHOLD SIDE,,1851,128,53.62116667,-2.106166667
BUTTERWORTH LORDSHIP SIDE,,1851,135,53.61070527,-2.071308841
BUTTERWORTH LORDSHIP SIDE,,1851,135,53.62543007,-2.068607751
BUXTON,,1851,225,53.24329696,-1.910428408
BUXTON,,1851,730,52.77692575,1.296164736
BYKER,NEWCASTLE & GATESHEAD,1851,545,54.980342,-1.574241042
BYKER,NEWCASTLE & GATESHEAD,1851,545,54.99080227,-1.602953846
BYKER,NEWCASTLE & GATESHEAD,1851,545,54.97016667,-1.584766667
BYRON,NOTTINGHAM,1851,846,52.95973632,-1.131864898
BYWELL,,1851,438,54.91744361,-1.940711242
BYWELL,,1851,438,55.00856667,-1.9362
CADOXTON,,1851,184,51.7250455,-3.813585206
CADOXTON,,1851,184,51.70706477,-3.77879051
CAERLEON,,1851,532,51.59489195,-2.897008634
CAERLEON,,1851,532,51.5827496,-2.969551611
CAERPHILLY,,1851,559,51.58598904,-3.264957661
CAERPHILLY,,1851,559,51.54254289,-3.182176361
CAINHAM,,1851,130,52.37623694,-2.648234047
CAISTOR,,1851,584,53.5070235,-0.315150602
CALBOURNE,,1851,326,50.67975101,-1.43640023
CALDBECK,,1851,515,54.75187082,-3.1034801
CALEHILL,,1851,314,51.18344882,0.762876504
CALNE,,1851,513,51.47633333,-2.0755
CALNE,,1851,513,51.44753268,-1.981294579
CALTON,,1851,299,53.0573395,-1.741745309
CALTON,,1851,299,53.08355369,-1.779427727
CALTON,,1851,299,53.06282772,-1.81810816
CALVERLEY,BRADFORD,1851,329,53.81837477,-1.685109387
CALVERLEY,BRADFORD,1851,329,53.79927254,-1.710326777
CAMBERWELL,LONDON,1851,1381,51.473,-0.0998
CAMBERWELL,LONDON,1851,1381,51.44770006,-0.062037788
CAMBERWELL,LONDON,1851,1381,51.45149898,-0.070301342
CAMBERWELL,LONDON,1851,1381,51.46453628,-0.076386324
CAMBERWELL,LONDON,1851,1381,51.47550426,-0.089189944
CAMDEN TOWN,LONDON,1851,1089,51.5367368,-0.136035954
CAMDEN TOWN,LONDON,1851,1089,51.53316527,-0.124855284
CAMELFORD,,1851,412,50.60904237,-4.658481541
CAMPDEN,,1851,332,52.09163235,-1.71588682
CAMPDEN,,1851,332,52.08204139,-1.696175249
CAMPDEN,,1851,332,52.07463016,-1.752336947
CAMPSALL,,1851,441,53.59519279,-1.145437631
CAMPSALL,,1851,441,53.5768231,-1.084917954
CANARVON,,1851,758,53.12377623,-4.23762457
CANFORD,,1851,99,50.75931747,-1.947198263
CANNOCK,,1851,358,52.67370396,-2.018642937
CANTERBURY,CANTERBURY,1851,1196,51.27423788,1.100043623
CAPEL,,1851,225,51.16415213,-0.350757572
CAPEL ST MARY,,1851,402,52.04291616,1.117359438
CAPEL ST MARY,,1851,402,52.02832244,0.915848194
CAPEL ST MARY,,1851,402,52.01609115,1.029040676
CARBURTON,,1851,408,53.26641198,-1.208028446
CARDIFF,CARDIFF,1851,1513,51.48454144,-3.162014754
CARDIFF,CARDIFF,1851,1513,51.49497042,-3.246526149
CARDIFF,CARDIFF,1851,1513,51.47181787,-3.196817438
CARDIFF,CARDIFF,1851,1513,51.4688,-3.2758
CARDIFF,CARDIFF,1851,1513,51.43931545,-3.198235421
CARDIFF,CARDIFF,1851,1513,51.51687806,-3.106916984
CARDIFF,CARDIFF,1851,1513,51.50103744,-3.152793978
CARDIGAN,,1851,700,52.06607204,-4.686256738
CARDIGAN,,1851,700,52.1020893,-4.619178928
CARLFORD,,1851,338,52.10853411,1.234641561
CARLFORD,,1851,338,52.06189685,1.196460157
CARLTON,,1851,239,53.38369181,-1.089964908
CARLTON,,1851,297,52.96646857,-1.080416649
CARLTON,,1851,198,53.72307804,-1.02001248
CARLTON,,1851,198,53.76973425,-0.993798941
CARMARTHEN,CARMARTHEN,1851,1262,51.92027839,-4.319667548
CARMARTHEN,CARMARTHEN,1851,1262,51.86585485,-4.285655582
CARSHALTON,,1851,353,51.33948196,-0.200750596
CARTMEL,,1851,486,54.235019,-2.945837715
CASTLE,NOTTINGHAM,1851,718,52.95008026,-1.148673492
CASTLE,NOTTINGHAM,1851,718,52.94394101,-1.150858486
CASTLE CAREY,,1851,412,51.05441135,-2.542518397
CASTLE CHURCH,,1851,322,52.77493393,-2.140117989
CASTLE COMBE,,1851,218,51.49880602,-2.237014432
CASTLE DONINGTON,,1851,603,52.8363424,-1.315348052
CASTLE PRECINCTS,BRISTOL,1851,825,51.45342759,-2.590815986
CASTLE RISING,,1851,155,52.79259985,0.454684233
CASTLE RISING,,1851,155,52.75896129,0.40570365
CASTLETON FURTHER,,1851,213,53.59919449,-2.163082045
CASTLETON FURTHER,,1851,213,53.60224588,-2.127071317
CASTLETON FURTHER,,1851,213,53.592864,-2.128448266
CASTLETON FURTHER,,1851,213,53.59735589,-2.197218628
CASTLETON NEARER,ROCHDALE,1851,562,53.61291244,-2.149376742
CATON,,1851,167,54.05070684,-2.694956863
CATTERICK,,1851,282,54.39244859,-1.635526658
CAVENDISH SQUARE,LONDON,1851,1047,51.51851569,-0.145025792
CAWTHORNE,,1851,229,53.55279939,-1.568158303
CAXTON,,1851,607,52.18443954,-0.094748744
CERNE,,1851,567,50.88273333,-2.521
CERNE,,1851,567,50.8252029,-2.461331521
CHADDERTON,MIDDLETON,1851,278,53.54237154,-2.15394248
CHADDERTON,MIDDLETON,1851,278,53.5216,-2.117566667
CHADDERTON,MIDDLETON,1851,278,53.54738493,-2.177926566
CHADDESLEY-CORBETT,,1851,150,52.36522155,-2.174082658
CHAGFORD,,1851,322,50.68099518,-3.849510335
CHAGFORD,,1851,322,50.74298838,-3.814059406
CHAILEY,,1851,280,50.90182138,0.072814325
CHAILEY,,1851,280,50.94909865,0.000238154
CHALFONT,,1851,213,51.63318261,-0.556006695
CHALFONT,,1851,213,51.58844655,-0.556129175
CHAPEL-EN-LE-FRITH,,1851,808,53.36040318,-1.825634574
CHAPELTOWN,LEEDS,1851,382,53.83405765,-1.535224436
CHAPELTOWN,LEEDS,1851,382,53.85084339,-1.482288668
CHAPELTOWN,LEEDS,1851,382,53.8336,-1.4727
CHAPELTOWN,LEEDS,1851,382,53.83048206,-1.562764453
CHAPELTOWN,LEEDS,1851,382,53.82268604,-1.497078472
CHARD,,1851,486,50.86579559,-2.927409531
CHARDSTOCK,,1851,323,50.82656364,-3.041254332
CHARING CROSS,LONDON,1851,1012,51.50495922,-0.132747965
CHARLBURY,,1851,512,51.87688011,-1.552566126
CHARLTON KINGS,CHELTENHAM,1851,630,51.88293333,-2.082433333
CHARLTON KINGS,CHELTENHAM,1851,630,51.87280606,-2.083210614
CHARTHAM,CANTERBURY,1851,291,51.25923278,1.092091466
CHARTHAM,CANTERBURY,1851,291,51.27461146,1.071598865
CHARTHAM,CANTERBURY,1851,291,51.23489101,1.039239706
CHARTHAM,CANTERBURY,1851,291,51.18025644,0.990685191
CHATTERIS,,1851,559,52.48171626,0.176503319
CHATTERIS,,1851,559,52.46900314,0.046757243
CHEADLE,,1851,306,53.36067056,-2.170592396
CHEADLE,,1851,306,53.37351859,-2.204090685
CHEADLE,,1851,306,53.39547535,-2.172527804
CHEADLE,,1851,477,52.99483949,-1.933984433
CHEADLE,,1851,477,52.96660272,-1.967855216
CHEDWORTH,,1851,245,51.84481951,-1.91583727
CHEETHAM,MANCHESTER & SALFORD,1851,1076,53.50859396,-2.23836141
CHELMSFORD,,1851,738,51.71965395,0.461267876
CHELMSFORD,,1851,738,51.71026299,0.422472578
CHELSEA NORTH EAST,LONDON,1851,1231,51.52766102,-0.20803211
CHELSEA NORTH EAST,LONDON,1851,1231,51.49494226,-0.160495384
CHELSEA NORTH EAST,LONDON,1851,1231,51.52476667,-0.207466667
CHELSEA NORTH WEST,LONDON,1851,1138,51.48714078,-0.172469898
CHELSEA SOUTH,LONDON,1851,1156,51.48435013,-0.16674729
CHELSEA SOUTH,LONDON,1851,1156,51.48863333,-0.151466667
CHELTENHAM,CHELTENHAM,1851,2885,51.89985064,-2.094335465
CHEPSTOW,,1851,527,51.65848202,-2.70219119
CHEPSTOW,,1851,527,51.66952531,-2.645571397
CHERITON FITZPAINE,,1851,455,50.82210934,-3.624657164
CHERITON FITZPAINE,,1851,455,50.88989572,-3.557899556
CHERTSEY,,1851,373,51.36005482,-0.511309913
CHESHAM,,1851,698,51.71570666,-0.602861078
CHESHUNT,,1851,414,51.70848032,-0.061255332
CHESTER CASTLE,CHESTER,1851,1549,53.2028739,-2.780874369
CHESTER CASTLE,CHESTER,1851,1549,53.18494287,-2.859603909
CHESTER CASTLE,CHESTER,1851,1549,53.16641115,-2.888001046
CHESTER CATHEDRAL,CHESTER,1851,1382,53.24254206,-2.86514259
CHESTER CATHEDRAL,CHESTER,1851,1382,53.18713333,-2.880733333
CHESTER-LE-STREET,,1851,426,54.84442241,-1.596808381
CHESTER-LE-STREET,,1851,426,54.84749739,-1.658473221
CHESTER-LE-STREET,,1851,426,54.83109356,-1.723830773
CHESTERFIELD,CHESTERFIELD,1851,1383,53.23208428,-1.454952986
CHESTERFIELD,CHESTERFIELD,1851,1383,53.18422465,-1.384381221
CHETTON,,1851,317,52.51384562,-2.50425554
CHEVELEY,,1851,311,52.23749749,0.407776605
CHEVELEY,,1851,311,52.24056667,0.406066667
CHEVELEY,,1851,311,52.19787103,0.412168895
CHEW MAGNA,,1851,349,51.36068137,-2.589116934
CHICHESTER,,1851,955,50.85005382,-0.787954103
CHICHESTER,,1851,955,50.83943816,-0.776956228
CHIGWELL,,1851,301,51.6703747,0.10289166
CHIGWELL,,1851,301,51.63399282,0.057386186
CHIPPENHAM,,1851,465,51.41892034,-2.119870949
CHIPPENHAM,,1851,465,51.45666943,-2.110941968
CHIPPENHAM,,1851,465,51.43828612,-2.059247962
CHIPPING,,1851,288,53.87419363,-2.548164935
CHIPPING,,1851,288,53.85495517,-2.524897849
CHIPPING NORTON,,1851,559,51.95757972,-1.522759976
CHIPPING ONGAR,,1851,374,51.66712999,0.210204621
CHIPPING SODBURY,,1851,316,51.47152081,-2.412662647
CHIPPING SODBURY,,1851,316,51.51656329,-2.410702936
CHIRBURY,,1851,281,52.60923835,-3.040964943
CHIRBURY,,1851,281,52.6372,-2.8724
CHISLEHURST,,1851,412,51.41393906,0.104747387
CHISLEHURST,,1851,412,51.36669158,0.10827389
CHISWICK,LONDON,1851,427,51.48517361,-0.260709358
CHOBHAM,,1851,343,51.3499741,-0.63308326
CHOLLERTON,,1851,361,55.0443373,-2.151631309
CHOLLERTON,,1851,361,55.07646667,-2.319066667
CHOLSEY,,1851,298,51.59198711,-1.191108919
CHOLSEY,,1851,298,51.65231374,-1.165129656
CHORLEY,CHORLEY,1851,723,53.64168062,-2.639326928
CHORLTON UPON MEDLOCK,MANCHESTER & SALFORD,1851,1762,53.46601145,-2.227867331
CHRISTCHURCH,,1851,642,50.82609287,-1.833667479
CHRISTCHURCH,,1851,642,50.76516637,-1.781861953
CHRISTCHURCH,,1851,642,50.73037896,-1.869754331
CHRISTCHURCH,LONDON,1851,2270,51.52558146,-0.157032193
CHRISTCHURCH,LONDON,1851,921,51.50486276,-0.103095783
CHRISTCHURCH,LONDON,1851,2270,51.53516667,-0.1546
CHRISTIAN MALFORD,,1851,179,51.49014826,-2.037406304
CHRISTIAN MALFORD,,1851,179,51.50742422,-2.094122838
CHRISTIAN MALFORD,,1851,179,51.47136667,-2.084033333
CHRISTOW,,1851,149,50.65780617,-3.658993147
CHRUCH,LONDON,1851,970,,
CHRUCH,LONDON,1851,970,51.52381054,-0.069155308
CHULMLEIGH,,1851,474,50.95145697,-3.876182305
CHULMLEIGH,,1851,474,50.92873313,-3.764705603
CHURCH HULME,,1851,193,53.19799318,-2.331060964
CHURCH STRETTON,,1851,305,52.5349267,-2.820001081
CILYCWM,,1851,166,52.06311489,-3.839070662
CIRENCESTER,,1851,647,51.6936641,-1.986221025
CITY ROAD,LONDON,1851,1013,51.52695628,-0.092236044
CITY ROAD,LONDON,1851,1013,51.52810209,-0.090743018
CLAINES,,1851,445,52.20454004,-2.216232499
CLAINES,,1851,445,52.26623333,-2.1697
CLAINES,,1851,445,52.21975399,-2.103628581
CLAINES,,1851,445,52.22824993,-2.182113915
CLAPHAM,LONDON,1851,1437,51.45840959,-0.136332292
CLAPHAM,LONDON,1851,1437,51.44963333,-0.1525
CLARBOROUGH,,1851,474,53.32376667,-0.9382
CLARBOROUGH,,1851,474,53.34759422,-0.904475904
CLARE,,1851,448,52.08458939,0.545389447
CLARE,,1851,448,52.01785429,0.445614449
CLARE,,1851,448,52.04406376,0.566136413
CLAWSON,,1851,530,52.8009379,-0.928397895
CLAWSON,,1851,530,52.83971585,-0.89147669
CLAWTON,,1851,152,50.75951413,-4.383499101
CLAWTON,,1851,152,50.77236181,-4.420971202
CLAYPOLE,,1851,343,53.03992051,-0.531900855
CLAYPOLE,,1851,343,53.01309368,-0.646607371
CLECKHEATON,,1851,582,53.72663333,-1.774666667
CLECKHEATON,,1851,582,53.73732145,-1.762572947
CLECKHEATON,,1851,582,53.73903383,-1.723235478
CLEEVE,,1851,282,51.9849852,-2.003270312
CLEOBURY MORTIMER,,1851,403,52.36475219,-2.462162693
CLIFTON,BRISTOL,1851,1377,51.45980404,-2.618572745
CLITHEROE,,1851,573,53.88644082,-2.384247443
CLITHEROE,,1851,573,53.93331757,-2.375061334
CLODOCK,,1851,285,51.97863795,-2.992679362
CLUN,,1851,291,52.41905859,-3.008148355
CLUTTON,,1851,326,51.32766983,-2.502374001
CLUTTON,,1851,326,51.33073352,-2.535917969
CLYRO,,1851,357,52.04397704,-3.18952648
CLYRO,,1851,357,52.10770654,-3.198928073
CLYRO,,1851,357,52.07084266,-3.266488374
COCKERMOUTH,,1851,923,54.6878511,-3.454105656
COCKERMOUTH,,1851,923,54.61879559,-3.31828756
CODDENHAM,,1851,531,52.17211242,1.164406765
COGGESHALL,,1851,337,51.87322317,0.692203995
COGGESHALL,,1851,337,51.85021788,0.696553759
COGGESHALL,,1851,337,51.877,0.627
COKER,,1851,376,50.90461452,-2.694437976
COLCHESTER FIRST WARD,COLCHESTER,1851,655,51.88250385,0.881373097
COLCHESTER FIRST WARD,COLCHESTER,1851,655,51.89093333,0.876833333
COLCHESTER FIRST WARD,COLCHESTER,1851,655,51.8687352,0.905015274
COLCHESTER SECOND WARD,COLCHESTER,1851,417,51.88356667,0.882433333
COLCHESTER SECOND WARD,COLCHESTER,1851,417,51.9024937,0.884058523
COLCHESTER THIRD WARD,COLCHESTER,1851,488,51.8929302,0.935689478
COLCHESTER THIRD WARD,COLCHESTER,1851,488,51.88346667,0.906833333
COLEFORD,,1851,430,51.76997676,-2.557531723
COLEFORD,,1851,430,51.80003562,-2.619974347
COLEFORD,,1851,430,51.85229812,-2.502499427
COLEFORD,,1851,430,51.84412963,-2.58545679
COLESHILL,,1851,390,52.49280158,-1.698368083
COLNE,,1851,1152,53.85399686,-2.136424252
COLNE,,1851,1152,53.8315289,-2.191109576
COLNIES,,1851,333,52.01683495,1.296369116
COLSTERWORTH,,1851,494,52.84589897,-0.549391673
COLTON,,1851,363,54.27400651,-3.057824198
COLWICH,,1851,322,52.82570494,-1.99852893
COLWICH,,1851,322,52.79683975,-1.887167782
COLWYN,,1851,233,52.17741785,-3.345121972
COLYTON,,1851,598,50.71839786,-3.159841696
COLYTON,,1851,598,50.73567238,-3.062480513
COMBE ST NICHOLAS,,1851,291,50.87915709,-3.076173944
COMBE ST NICHOLAS,,1851,291,51.02668387,-2.905926354
COMBE ST NICHOLAS,,1851,291,50.90011043,-2.931926824
COMBE ST NICHOLAS,,1851,291,50.90061259,-3.020872207
COMBMARTIN,,1851,300,51.1166709,-4.018048375
COMBMARTIN,,1851,300,51.14985943,-3.956669528
CONDOVER,,1851,447,52.62429866,-2.708556547
CONGLETON,CONGLETON,1851,1001,53.16338004,-2.217504662
CONGLETON,CONGLETON,1851,1001,53.1214813,-2.166273508
CONISFORD,NORWICH,1851,933,52.62227265,1.309636061
CONWAY,,1851,188,53.26702579,-3.877277048
CONWIL,,1851,852,51.8422,-4.5088
CONWIL,,1851,852,51.91443005,-4.405126416
CONWIL-CAYO,,1851,228,52.07120934,-3.935195199
COOKHAM,,1851,380,51.53902152,-0.767888213
CORBY,,1851,302,52.43055117,-0.678802754
CORBY,,1851,302,52.4843317,-0.717893855
CORBY,,1851,253,52.77797745,-0.511989095
CORFE CASTLE,,1851,125,50.63526494,-2.056051872
CORSHAM,,1851,355,51.42266194,-2.208943033
CORSHAM,,1851,355,51.45278082,-2.239310706
CORWEN,,1851,751,52.95843025,-3.214835476
CORWEN,,1851,751,52.97656371,-3.331690426
COSLANY,NORWICH,1851,1041,52.64581466,1.280633348
COSTESSEY,,1851,265,52.63708827,1.133313793
COTSWOLD,,1851,178,51.77231363,-2.032408593
COTTINGHAM,,1851,198,53.77881789,-0.421374128
COTTINGHAM,,1851,198,53.76329345,-0.370873566
COTTINGHAM,,1851,198,53.76918213,-0.346787333
COWBRIDGE,,1851,524,51.45064066,-3.47060539
COWES,,1851,568,50.73849921,-1.298769198
COWES,,1851,568,50.698643,-1.278345477
COXWOLD,,1851,161,54.16963939,-1.173894756
CRANBORNE,,1851,376,50.91159706,-1.951514417
CRANBORNE,,1851,376,50.93231438,-2.074567858
CRANBROOK,,1851,445,51.09607371,0.564830801
CRANFIELD,,1851,254,52.06340554,-0.576002638
CRANLEY,,1851,354,51.14926882,-0.512118689
CRANLEY,,1851,354,51.17437271,-0.431766548
CRANLEY,,1851,354,51.08481077,-0.529019265
CREDITON,,1851,505,50.77727354,-3.71375648
CREDITON,,1851,505,50.81076667,-3.625033333
CREUDDYN,,1851,471,53.31433598,-3.807474964
CREUDDYN,,1851,471,53.29721493,-3.81507943
CREUDDYN,,1851,471,53.26713621,-3.729541572
CREWKERNE,,1851,509,50.88879514,-2.828359638
CRICCIETH,,1851,640,52.9435199,-4.344590456
CRICK,,1851,390,52.36598557,-1.163976617
CRICK,,1851,390,52.42019922,-1.143575699
CRICKHOWELL,,1851,297,51.89289219,-3.102905776
CRICKLADE,,1851,387,51.62359317,-1.882311689
CRIPPLEGATE,LONDON,1851,1649,51.51858936,-0.092961018
CRIPPLEGATE,LONDON,1851,1649,51.5209,-0.095866667
CROMER,,1851,554,52.91603333,1.1703
CROMER,,1851,554,52.9021496,1.188903298
CROMER,,1851,554,52.89617831,1.263490616
CROMPTON,,1851,341,53.58417004,-2.090684147
CROPREDY,,1851,271,52.10737912,-1.305808787
CROPREDY,,1851,271,52.13477178,-1.344520401
CROSBY,,1851,206,53.50002411,-3.033368191
CROSBY,,1851,206,53.52254976,-3.01960867
CROSTON,,1851,313,53.65341384,-2.760128699
CROWLAND,,1851,544,52.65725858,-0.208549467
CROWLE,,1851,292,53.60670713,-0.789661943
CROYDON,LONDON,1851,1503,51.41361309,-0.062586658
CROYDON,LONDON,1851,1503,51.4027423,-0.09198047
CROYDON,LONDON,1851,1503,51.38107754,-0.115869671
CROYDON,LONDON,1851,1503,51.37228221,-0.075051653
CROYDON,LONDON,1851,1503,51.33197984,-0.081788718
CUCKFIELD,,1851,382,51.02636818,-0.168431589
CUCKFIELD,,1851,382,50.99021112,-0.265478842
CUCKFIELD,,1851,382,50.99251457,-0.207501111
CULCHETH,LEIGH,1851,304,53.46395475,-2.490491407
CULLOMPTON,,1851,391,50.85350458,-3.365333598
CULLOMPTON,,1851,391,50.86681645,-3.461165141
CULMSTOCK,,1851,371,50.92800861,-3.370170813
CULMSTOCK,,1851,371,50.92576338,-3.262131798
CUMNOR,,1851,191,51.7357336,-1.253174505
CUMNOR,,1851,191,51.74162596,-1.314684982
CURRY-RIVELL,,1851,328,50.99802319,-2.894770187
CURRY-RIVELL,,1851,328,50.94728313,-3.005026891
CWMDU,,1851,113,51.90020121,-3.187084575
DACRE BANKS,,1851,178,54.05568264,-1.696609876
DALE STREET,LIVERPOOL & BIRKENHEAD,1851,1997,53.41051425,-2.988204565
DALSTON,,1851,302,54.83888995,-2.984648894
DALSTON,,1851,302,54.88616667,-2.953166667
DALTON,,1851,450,54.11547375,-3.21081651
DALTON,,1851,450,54.15690161,-3.154564771
DANBY,,1851,210,54.44082814,-0.85758987
DANBY,,1851,210,54.44869855,-0.95511667
DARESBURY,,1851,197,53.33264536,-2.620198297
DARFIELD,,1851,260,53.52170217,-1.402256807
DARLASTON,DARLASTON,1851,458,52.58753656,-2.02568768
DARLINGTON,DARLINGTON,1851,1031,54.52457629,-1.560379411
DARLINGTON,DARLINGTON,1851,1031,54.48652851,-1.551369224
DARLINGTON,DARLINGTON,1851,1031,54.53904182,-1.648252641
DAROWEN,,1851,391,52.61437857,-3.653553428
DARTFORD,,1851,645,51.4366168,0.241945923
DARTFORD,,1851,645,51.40688642,0.205484531
DARTON,,1851,111,53.59512582,-1.475667755
DARWEN,DARWEN,1851,562,53.72632754,-2.44748995
DARWEN,DARWEN,1851,562,53.69126966,-2.454686053
DARWEN,DARWEN,1851,562,53.72281951,-2.478444053
DAVENTRY,,1851,764,52.22337219,-1.208589866
DAVENTRY,,1851,764,52.13513333,-1.234466667
DAWLEY,,1851,247,52.66060878,-2.459801692
DEAL,,1851,832,51.21153951,1.364898366
DEANSGATE,MANCHESTER & SALFORD,1851,1816,53.47726164,-2.250129588
DEDDINGTON,,1851,376,51.94017406,-1.35055068
DEDDINGTON,,1851,376,51.87893018,-1.312666371
DEDHAM,,1851,228,51.94864185,0.919537737
DEEPING,,1851,429,52.69214511,-0.301549454
DEEPING,,1851,429,52.72999963,-0.231200557
DEERHURST,,1851,277,51.99688632,-2.310081584
DEERHURST,,1851,277,51.95610459,-2.190201585
DELPH,,1851,346,53.5803153,-2.025207476
DELPH,,1851,346,53.52530106,-2.039964571
DELPH,,1851,346,53.55211616,-2.050960208
DENBIGH,,1851,861,53.17783084,-3.522408375
DENNINGTON,,1851,503,52.27281804,1.303198777
DENT,,1851,80,54.26923502,-2.421636279
DENTON,,1851,534,52.87891778,-0.714473964
DENTON,,1851,289,53.4498974,-2.118928863
DERITEND,BIRMINGHAM & SMETHWICK,1851,1598,52.46635222,-1.852960413
DERITEND,BIRMINGHAM & SMETHWICK,1851,1598,52.47239536,-1.871759678
DEVIZES,,1851,552,51.35520255,-1.987927858
DEVYNOCK,,1851,455,51.92964306,-3.605596867
DEWCHURCH,,1851,355,52.0404,-2.660833333
DEWCHURCH,,1851,355,52.00051204,-2.726110007
DEWCHURCH,,1851,355,51.96576667,-2.6587
DEWSBURY,DEWSBURY,1851,904,53.69031028,-1.642269436
DIDDLEBURY,,1851,112,52.43331451,-2.664563537
DIDDLEBURY,,1851,112,52.44908769,-2.766572114
DIDDLEBURY,,1851,112,52.48450823,-2.6180489
DIDDLEBURY,,1851,112,52.44103333,-2.6543
DIDMARTON,,1851,82,51.63240776,-2.26561486
DIDSBURY,,1851,312,53.43080132,-2.24110528
DILHORNE,,1851,337,52.98808965,-2.118422814
